# Noms de la població. 2020
# Pla de l'Estany
# Font: Idescat, a partir del Registre de Població de Catalunya.
# Nota: ‰ calculat sobre el total de la població a la dècada seleccionada.
# Nota: Només es mostren els noms de freqüència igual o superior a 4.
# Institut d'Estadística de Catalunya
# http://www.idescat.cat/noms/?sexe=0&res=d28
# Pos.;Sexe;Nom;Rànquing. Freqüència;Rànquing. ‰
00172;H;SERGIO;32;0,99
00180;H;BERNAT;31;0,96
00180;H;FERNANDO;31;0,96
00180;D;HAWA;31;0,96
00180;H;VÍCTOR;31;0,96
00184;H;ADAM;30;0,93
00184;H;JUAN CARLOS;30;0,93
00184;D;JUDITH;30;0,93
00184;D;MERCEDES;30;0,93
00184;H;MIGUEL ÀNGEL/MIGUEL ÁNGEL;30;0,93
00189;H;AHMED;29;0,90
00189;D;ALEXANDRA;29;0,90
00189;D;ESTEL;29;0,90
00189;D;MARIA LOURDES/MARÍA LOURDES;29;0,90
00189;D;MARIA MERCÈ/MARÍA MERCÈ;29;0,90
00189;D;MARIAMA;29;0,90
00189;H;MARTIRIA;29;0,90
00196;H;BLAI;28;0,87
00196;D;MARIA LLUÏSA/MARÍA LLUÏSA;28;0,87
00196;H;MOISÈS/MOISÉS;28;0,87
00196;D;MÀRIAM/MARIAM;28;0,87
00200;H;RICARD;27;0,84
00201;D;CÈLIA/CELIA;26;0,80
00201;H;GABRIEL;26;0,80
00201;D;JOAQUINA;26;0,80
00201;H;JOSÉ LUIS;26;0,80
00201;D;MARIA ASUNCIÓN/MARÍA ASUNCIÓN;26;0,80
00201;D;ÍNGRID;26;0,80
00207;H;ALI/ALÍ;25;0,77
00207;D;BRUNA;25;0,77
00207;D;CARLOTA;25;0,77
00207;D;CATERINA;25;0,77
00207;D;LLUÏSA;25;0,77
00207;D;MARIA ANTONIA/MARÍA ANTONIA;25;0,77
00207;H;MOHAMMED;25;0,77
00207;H;NARCISO;25;0,77
00207;D;VALENTINA;25;0,77
00207;D;YOLANDA;25;0,77
00217;H;ABEL;24;0,74
00217;D;ANDREA;24;0,74
00217;H;ESTEBAN;24;0,74
00217;H;ISIDRE;24;0,74
