# Noms de la població. 2020
# Alt Empordà
# Font: Idescat, a partir del Registre de Població de Catalunya.
# Nota: ‰ calculat sobre el total de la població a la dècada seleccionada.
# Nota: Només es mostren els noms de freqüència igual o superior a 4.
# Institut d'Estadística de Catalunya
# http://www.idescat.cat/noms/?sexe=0&res=d02
# Pos.;Sexe;Nom;Rànquing. Freqüència;Rànquing. ‰
00661;D;OLENA;25;0,17
00661;H;REDOUAN;25;0,17
00661;H;SOUFIANE;25;0,17
00684;H;ANTONIO MANUEL;24;0,17
00684;D;AURÈLIA/AURELIA;24;0,17
00684;H;BERNARDO;24;0,17
00684;H;BLAS;24;0,17
00684;H;DEMBA;24;0,17
00684;D;DESIRÉE;24;0,17
00684;D;DOUNIA;24;0,17
00684;D;EKATERINA;24;0,17
00684;D;FARIDA;24;0,17
00684;D;FELISA;24;0,17
00684;H;FLORIN;24;0,17
00684;D;HANAE;24;0,17
00684;H;HATIM;24;0,17
00684;H;ISRAEL;24;0,17
00684;H;JERÓNIMO;24;0,17
00684;H;JORGE LUIS;24;0,17
00684;D;JÈNIFER/JENIFER;24;0,17
00684;H;LUCÀ;24;0,17
00684;H;MARCELINO;24;0,17
00684;D;MARIA DEL ROSER/MARÍA DEL ROSER;24;0,17
00684;H;MÀRIUS;24;0,17
00684;D;SARAH;24;0,17
00684;H;ZAID;24;0,17
00684;D;ZAKIA;24;0,17
00684;D;ÀFRICA/ÁFRICA;24;0,17
00709;D;ADELAIDA;23;0,16
00709;H;ALIOU;23;0,16
00709;D;ALMA;23;0,16
00709;D;AMANDA;23;0,16
00709;D;ANNE MARIE;23;0,16
00709;H;BENJAMÍN;23;0,16
00709;D;CAMILA;23;0,16
00709;D;ESTRELLA;23;0,16
00709;H;FARID;23;0,16
00709;D;FOUZIA;23;0,16
00709;D;HAFSA;23;0,16
00709;D;HAKIMA;23;0,16
00709;H;JEAN CLAUDE;23;0,16
00709;D;LEA;23;0,16
00709;D;LETÍCIA/LETICIA;23;0,16
00709;D;MARIA ALEJANDRA/MARÍA ALEJANDRA;23;0,16
00709;D;MARISOL;23;0,16
00709;D;MICAELA;23;0,16
00709;H;OTMAN;23;0,16
00709;D;PAOLA;23;0,16
00709;H;PETER;23;0,16
00709;H;RICHARD;23;0,16
00709;D;SVETLANA;23;0,16
00709;H;THIAGO;23;0,16
00709;D;VIOLETA;23;0,16
00709;H;VLADIMIR;23;0,16
00709;D;WIAM;23;0,16
00736;D;ADORACIÓN;22;0,15
00736;D;AISSATOU;22;0,15
00736;D;ASSIA;22;0,15
00736;H;CONSTANTIN;22;0,15
00736;H;GUSTAVO;22;0,15
00736;H;IGOR;22;0,15
00736;H;IOAN;22;0,15
00736;H;JUAN PEDRO;22;0,15
00736;H;LAHCEN;22;0,15
00736;D;MARIA FERNANDA/MARÍA FERNANDA;22;0,15
00736;D;MIHAELA;22;0,15
00736;H;MOUSTAPHA;22;0,15
00736;H;MUSA;22;0,15
00736;H;MÀXIM;22;0,15
00736;H;OLEKSANDR;22;0,15
00736;H;OUMAR;22;0,15
00736;D;PAQUITA;22;0,15
00736;D;RIM;22;0,15
00736;D;RÀNIA/RANIA;22;0,15
00736;D;SOUKAINA;22;0,15
00736;H;STEFAN;22;0,15
00736;H;YERAY;22;0,15
00736;D;ZINEB;22;0,15
00759;H;ADÁN;21;0,15
00759;H;AMAR;21;0,15
00759;H;ARAN/ARÁN;21;0,15
00759;D;ASSUMPCIÓ;21;0,15
00759;D;BEGOÑA;21;0,15
00759;D;CHAYMAE;21;0,15
00759;H;CLAUDIO;21;0,15
00759;D;CÀNDIDA/CÁNDIDA;21;0,15
00759;H;EZEQUIEL;21;0,15
00759;D;FADOUA;21;0,15
00759;H;FERMÍN;21;0,15
00759;H;FLORENCIO;21;0,15
00759;H;GERARDO;21;0,15
00759;D;HOURIA;21;0,15
00759;D;IRIA/IRÍA;21;0,15
00759;H;ISIDORO;21;0,15
00759;H;KILIAN;21;0,15
00759;H;MANUEL JESÚS;21;0,15
00759;H;MATEU;21;0,15
00759;H;NICOLAE;21;0,15
00759;D;OUMAÏMA/OUMAIMA;21;0,15
00759;H;PAÜL/PAÚL;21;0,15
00759;H;PIERRE;21;0,15
00759;D;REGINA;21;0,15
00759;D;RUT;21;0,15
00759;D;SALIMA;21;0,15
00759;H;SERAFÍN;21;0,15
00786;H;ABDELGHANI;20;0,14
00786;H;ABDELMAJID;20;0,14
00786;H;ADOLFO;20;0,14
00786;D;ALINA;20;0,14
00786;D;AMINATA;20;0,14
00786;D;EDURNE;20;0,14
00786;D;ESMERALDA;20;0,14
00786;D;HIND;20;0,14
00786;H;ISIDRE;20;0,14
00786;H;JULIÀ;20;0,14
00786;D;KARINA;20;0,14
00786;H;LIAM;20;0,14
00786;D;MANAR;20;0,14
00786;H;MARCELO;20;0,14
00786;D;MARIA DELS ÀNGELS;20;0,14
00786;H;MARÇAL;20;0,14
00786;D;MELANIE;20;0,14
00786;H;MHAMED;20;0,14
00786;D;MINA;20;0,14
00786;H;MORAD;20;0,14
00786;H;MÁXIMO;20;0,14
00786;D;OKSANA;20;0,14
00786;H;OLIVER;20;0,14
00786;D;PALMIRA;20;0,14
00786;H;PEDRO ANTONIO;20;0,14
00786;H;REDA;20;0,14
00786;D;TEODORA;20;0,14
00786;H;YASSIR;20;0,14
00786;D;ÚRSULA;20;0,14
00815;H;ADAMA;19;0,13
00815;D;AHLAM;19;0,13
00815;H;ANDREY;19;0,13
00815;D;ASMAA;19;0,13
00815;D;ASTRID;19;0,13
00815;H;BARTOLOMÉ;19;0,13
00815;H;BENET;19;0,13
00815;D;BIBIANA;19;0,13
00815;H;BRIAN;19;0,13
00815;D;CATHERINE;19;0,13
00815;D;GEMA;19;0,13
00815;H;GIOVANNI;19;0,13
00815;H;IYAD;19;0,13
00815;H;JAIRO;19;0,13
00815;H;JESÚS MARIA/JESÚS MARIÀ/JESÚS MARÍA;19;0,13
00815;H;JON;19;0,13
00815;D;LENA;19;0,13
00815;H;MARK;19;0,13
00815;H;MOHAMED AMINE;19;0,13
00815;D;MONIQUE;19;0,13
00815;D;PALOMA;19;0,13
00815;H;SIRAJ;19;0,13
00815;D;ZAINAB;19;0,13
00838;D;AURA;18;0,13
00838;H;CARLOS JAVIER;18;0,13
00838;H;DARIO/DARÍO;18;0,13
00838;D;DÈLIA/DELIA;18;0,13
00838;D;ENCARNA;18;0,13
00838;H;FAUSTINO;18;0,13
00838;D;FERNANDA;18;0,13
00838;H;GAEL;18;0,13
00838;D;GENOVEVA;18;0,13
00838;D;GHIZLANE;18;0,13
00838;D;HASNAE;18;0,13
00838;D;ISABELLA;18;0,13
00838;H;JOAN ANTONI;18;0,13
00838;H;JOSUÈ/JOSUÉ;18;0,13
00838;H;JUAN DE DIOS;18;0,13
00838;H;JULIO CÈSAR/JULIO CÉSAR;18;0,13
00838;D;KAWTAR;18;0,13
00838;H;LEANDRO;18;0,13
00838;H;LUCIANO;18;0,13
00838;D;MANAL;18;0,13
00838;H;MOSTAPHA;18;0,13
00838;D;NAZIHA;18;0,13
00838;H;NOAH;18;0,13
00838;D;OMAIMA;18;0,13
00838;H;PASCUAL;18;0,13
00838;H;PEDRO LUIS;18;0,13
00838;H;RENÉ;18;0,13
00838;D;SANAA;18;0,13
00838;H;VICENS;18;0,13
00867;D;ALAE;17;0,12
00867;H;ALEXANDRU;17;0,12
00867;H;AMADEO;17;0,12
00867;H;ANDRE/ANDRÉ;17;0,12
00867;H;ANDREI;17;0,12
00867;H;ANTON/ANTÓN;17;0,12
00867;H;BADR;17;0,12
00867;H;BORJA;17;0,12
00867;H;BRU;17;0,12
00867;H;BRYAN;17;0,12
00867;D;DANA;17;0,12
00867;H;EBRIMA;17;0,12
00867;D;FLORA;17;0,12
00867;H;GIL;17;0,12
00867;H;GINÉS;17;0,12
00867;H;GUIU;17;0,12
00867;H;IBAI;17;0,12
00867;H;JEAN LOUIS;17;0,12
00867;H;JOSÉ ENRIQUE;17;0,12
00867;H;JUAN MARIA/JUAN MARÍA;17;0,12
00867;H;LARBI;17;0,12
00867;D;LORENZA;17;0,12
00867;D;MARCELA;17;0,12
00867;H;MARCO ANTONIO;17;0,12
00867;D;MARIA CONCEPCIÓ;17;0,12
00867;H;MIQUEL ÀNGEL/MIQUEL ÁNGEL;17;0,12
00867;D;NARCISA;17;0,12
00867;D;NATHALIE;17;0,12
00867;D;OUAFAE;17;0,12
00867;D;OXANA;17;0,12
00867;D;RIHAB;17;0,12
00867;D;RITAJ;17;0,12
00867;H;ROSENDO;17;0,12
00867;D;SOUMAYA;17;0,12
00867;D;SOUMIA;17;0,12
00867;H;TEO;17;0,12
00867;H;URIEL;17;0,12
00867;H;VIOREL;17;0,12
00867;D;YAIZA;17;0,12
00867;D;YAMINA;17;0,12
00867;H;YERO;17;0,12
00867;H;YOUSEF;17;0,12
00867;H;ZIYAD;17;0,12
00910;H;ABDELHAFID;16;0,11
00910;H;ALEXEY;16;0,11
00910;D;ANISSA;16;0,11
00910;H;AURELIO;16;0,11
00910;H;BALDIRI;16;0,11
00910;D;BRIGITTE;16;0,11
00910;D;CHANTAL;16;0,11
00910;H;CÁNDIDO;16;0,11
00910;H;DANI;16;0,11
00910;H;DEREK;16;0,11
00910;H;DIONISIO;16;0,11
00910;D;DUNA;16;0,11
00910;D;DÀMARIS/DÁMARIS/DAMARIS;16;0,11
00910;D;FADMA;16;0,11
00910;D;INÉS MARÍA;16;0,11
00910;D;ISABELLE;16;0,11
00910;D;ISRAE;16;0,11
00910;H;ISSA;16;0,11
00910;D;ITZIAR;16;0,11
00910;H;JEAN PAUL;16;0,11
00910;H;JULEN;16;0,11
00910;H;JULI;16;0,11
00910;H;JUSTO;16;0,11
00910;D;KAREN;16;0,11
00910;D;LIUDMILA;16;0,11
00910;D;MAITE;16;0,11
00910;D;MARIA BEGOÑA/MARÍA BEGOÑA;16;0,11
00910;D;MARIA GRÀCIA/MARÍA GRACIA;16;0,11
00910;D;MOUNA;16;0,11
00910;H;MUHAMADOU;16;0,11
00910;H;NADIR;16;0,11
00910;H;RAMIRO;16;0,11
00910;H;SALIM;16;0,11
00910;D;SEBASTIANA;16;0,11
00910;D;SIRA;16;0,11
00910;H;STEPHANE;16;0,11
00910;H;TAOUFIK;16;0,11
00910;D;TETYANA;16;0,11
00910;D;TXELL;16;0,11
00910;H;VICTORIANO;16;0,11
00910;D;ÀGATA/ÁGATA;16;0,11
00910;D;ÀGUEDA/ÁGUEDA;16;0,11
00952;H;AMINE;15;0,10
00952;D;BRIGIDA/BRÍGIDA;15;0,10
00952;D;CHRISTINE;15;0,10
00952;H;CONSTANTINO;15;0,10
00952;D;DOHA;15;0,10
00952;H;EUSEBIO;15;0,10
00952;D;FELICIDAD;15;0,10
00952;H;FIDEL;15;0,10
00952;D;IONA;15;0,10
00952;H;JEAN;15;0,10
00952;H;JEAN JACQUES;15;0,10
00952;H;JESÚS MANUEL;15;0,10
00952;H;JOAN MARC;15;0,10
00952;H;JOSEP ANTONI;15;0,10
00952;H;JOSÉ JAVIER;15;0,10
00952;D;KHAOULA;15;0,10
00952;H;LAMIN;15;0,10
00952;D;LAYLA;15;0,10
00952;D;LEYRE;15;0,10
00952;H;LUIS ANTONIO;15;0,10
00952;D;MAJDA;15;0,10
00952;D;MARIA AMPARO/MARÍA AMPARO;15;0,10
00952;D;MARIA CLARA/MARÍA CLARA;15;0,10
00952;H;MAURICIO;15;0,10
00952;H;MILOUD;15;0,10
00952;H;MOHAMED ALI/MOHAMED ALÍ;15;0,10
00952;H;MOHAMED REDA;15;0,10
00952;H;NAJIM;15;0,10
00952;D;NAJOUA;15;0,10
00952;D;NATALIYA;15;0,10
00952;H;NOEL;15;0,10
00952;H;OUSMAN;15;0,10
00952;D;PAULINA;15;0,10
00952;H;PEDRO JOSÉ;15;0,10
00952;H;REDOUANE;15;0,10
00952;D;ROXANA;15;0,10
00952;D;SABINA;15;0,10
00952;D;SABRINA;15;0,10
00952;D;SAFAA;15;0,10
00952;D;SVITLANA;15;0,10
00952;H;THOMAS;15;0,10
00993;H;ALONSO;14;0,10
00993;H;ANTONIO JESÚS;14;0,10
00993;H;ARMANDO;14;0,10
00993;H;ASIER;14;0,10
00993;D;CLOÈ/CLOE;14;0,10
00993;D;DOUAE;14;0,10
00993;D;DÈBORA/DÉBORA;14;0,10
00993;H;FABIÁN;14;0,10
00993;H;GASPAR;14;0,10
00993;H;HAKIM;14;0,10
00993;D;HANNA;14;0,10
00993;H;HARON;14;0,10
00993;H;ISSAM;14;0,10
00993;H;JOAN JOSEP;14;0,10
00993;H;JOSEPH;14;0,10
00993;H;JOSÉ ALBERTO;14;0,10
00993;H;JOSÉ DANIEL;14;0,10
00993;H;JOSÉ IGNACIO;14;0,10
00993;H;JOSÉ JOAQUÍN;14;0,10
00993;H;JUAN DAVID;14;0,10
00993;H;JUAN JESÚS;14;0,10
00993;H;LAURENT;14;0,10
00993;H;LUIS MANUEL;14;0,10
00993;H;M'HAMED;14;0,10
00993;D;MARCELINA;14;0,10
00993;D;MARIA LAURA/MARÍA LAURA;14;0,10
00993;H;MEHDI;14;0,10
00993;D;MIMOUNT;14;0,10
00993;D;MIREYA;14;0,10
00993;H;MOHAMED SAID;14;0,10
00993;H;MOHAMMAD;14;0,10
00993;D;NANCY;14;0,10
00993;D;NAZARET;14;0,10
00993;D;NICOLETA;14;0,10
00993;H;NORBERT;14;0,10
00993;H;OLIVIER;14;0,10
00993;H;OUALID;14;0,10
00993;H;PHILIPPE;14;0,10
00993;D;SABAH;14;0,10
00993;D;SALOUA;14;0,10
00993;D;SALVADORA;14;0,10
00993;H;SAÜL/SAÚL;14;0,10
00993;H;SOULEYMANE;14;0,10
00993;H;VALENTÍ;14;0,10
00993;H;VASYL;14;0,10
00993;H;VÍCTOR HUGO;14;0,10
00993;D;YAMNA;14;0,10
00993;D;YULIYA;14;0,10
00993;H;ZOUHAIR;14;0,10
01042;H;ABDELKRIM;13;0,09
01042;H;ABDENBI;13;0,09
01042;H;ABDERRAHMANE;13;0,09
01042;H;ALESSANDRO;13;0,09
01042;H;ANDREAS;13;0,09
01042;H;ARAM;13;0,09
01042;D;BAHIJA;13;0,09
01042;D;CANDELA;13;0,09
01042;D;CARINA;13;0,09
01042;H;CARLOS ANDRÉS;13;0,09
01042;H;CELESTINO;13;0,09
01042;D;CHAIMA;13;0,09
01042;D;CHIARA;13;0,09
01042;H;CLEMENTE;13;0,09
01042;H;CONRADO;13;0,09
01042;H;DIDIER;13;0,09
01042;H;DUMITRU;13;0,09
01042;H;EL BACHIR;13;0,09
01042;D;ELODIE;13;0,09
01042;H;EMMANUEL;13;0,09
01042;D;FATOU;13;0,09
01042;D;GALINA;13;0,09
01042;H;GEORGES;13;0,09
01042;H;HAFID;13;0,09
01042;D;JOSEPA;13;0,09
01042;H;JOSÉ FERNANDO;13;0,09
01042;H;JUAN DIEGO;13;0,09
01042;D;JULIE;13;0,09
01042;D;KIARA;13;0,09
01042;D;LARISA;13;0,09
01042;H;LAYACHI;13;0,09
01042;D;LUNA;13;0,09
01042;H;LUÍS EDUARDO;13;0,09
01042;D;MACARENA;13;0,09
01042;H;MANUEL ANTONIO;13;0,09
01042;D;MARIA EULÀLIA/MARÍA EULALIA;13;0,09
01042;D;MARIA TRINIDAD/MARÍA TRINIDAD;13;0,09
01042;H;MAURO;13;0,09
01042;D;MELISSA;13;0,09
01042;D;MENNANA;13;0,09
01042;D;MERYEM;13;0,09
01042;D;MICHELLE;13;0,09
01042;D;MIMOUNA;13;0,09
01042;D;MODESTA;13;0,09
01042;H;MOKHTAR;13;0,09
01042;D;MOUNIA;13;0,09
01042;D;NADINE;13;0,09
01042;D;NOOR;13;0,09
01042;D;NOUHAILA;13;0,09
01042;H;OLEGUER;13;0,09
01042;H;OT;13;0,09
01042;D;RENATA;13;0,09
01042;H;ROBERTO CARLOS;13;0,09
01042;H;SALIOU;13;0,09
01042;D;SANDRA MILENA;13;0,09
01042;H;SANTOS;13;0,09
01042;H;SOHAIB;13;0,09
01042;D;SOUHAILA;13;0,09
01042;D;SYLVIE;13;0,09
01042;H;WASSIM;13;0,09
01042;H;YURI;13;0,09
01103;H;ABDELHAKIM;12;0,08
01103;H;ABDELOUAHAB;12;0,08
01103;H;ABDOULIE;12;0,08
01103;H;AIMAN;12;0,08
01103;D;ALEKSANDRA;12;0,08
01103;H;ALLAL;12;0,08
01103;H;ANDRÉS FELIPE;12;0,08
01103;D;ANITA;12;0,08
01103;H;AYMANE;12;0,08
01103;H;CARLOS MANUEL;12;0,08
01103;D;CARMELA;12;0,08
01103;H;CARMELO;12;0,08
01103;D;CHRISTIANE;12;0,08
01103;H;CHRISTOPHER;12;0,08
01103;D;CORNELIA;12;0,08
01103;D;DOAE;12;0,08
01103;D;EDITH;12;0,08
01103;H;EL ARBI;12;0,08
01103;H;ILIASS;12;0,08
01103;H;ILYASS;12;0,08
01103;H;IONUT;12;0,08
01103;H;JACQUES;12;0,08
01103;H;JEAN LUC;12;0,08
01103;H;JOHN;12;0,08
01103;H;JOSEP ORIOL;12;0,08
01103;H;JOSÉ DAVID;12;0,08
01103;H;JUAN FERNANDO;12;0,08
01103;H;LUIS CARLOS;12;0,08
01103;D;MAIA;12;0,08
01103;H;MAMADOU SALIOU;12;0,08
01103;D;MARIA INÉS/MARÍA INÉS;12;0,08
01103;D;MARIE;12;0,08
01103;D;MARIEM;12;0,08
01103;D;MARIIA;12;0,08
01103;D;MARÍA REYES;12;0,08
01103;D;MARÍA YOLANDA;12;0,08
01103;H;MIHAI;12;0,08
01103;H;MIKHAIL;12;0,08
01103;H;MUSTAFA/MUSTAFÀ/MUSTAFÁ;12;0,08
01103;H;NOUR EDDINE;12;0,08
01103;H;PASCAL;12;0,08
01103;H;QUIRZE;12;0,08
01103;D;RAJAE;12;0,08
01103;H;ROGELIO;12;0,08
01103;D;ROMAISA;12;0,08
01103;D;SAADIA;12;0,08
01103;H;SALMAN;12;0,08
01103;D;SIMONA;12;0,08
01103;D;SIMONE;12;0,08
01103;D;STEPHANIE;12;0,08
01103;D;TAMIMOUNT;12;0,08
01103;H;THIERNO;12;0,08
01103;D;TRIANA;12;0,08
01103;D;YANIRA;12;0,08
01103;H;YASSER;12;0,08
01103;H;YAYA;12;0,08
01103;D;YULIA;12;0,08
01103;H;ZAKARIAE;12;0,08
01161;H;AISSA;11;0,08
01161;H;ALFRED;11;0,08
01161;D;AMAIA;11;0,08
01161;H;ANDRIY;11;0,08
01161;H;ANTHONY;11;0,08
01161;H;ARIEL;11;0,08
01161;H;ARTEM;11;0,08
01161;D;ARWA;11;0,08
01161;D;ASMA;11;0,08
01161;H;AVELINO;11;0,08
01161;D;AWA;11;0,08
01161;H;BALTASAR;11;0,08
01161;H;BERNARD;11;0,08
01161;D;CARMEN MARIA/CARMEN MARÍA;11;0,08
01161;D;CAROLINE;11;0,08
01161;H;CLAUDE;11;0,08
01161;D;CLAUDINE;11;0,08
01161;D;CORA;11;0,08
01161;D;CORAL;11;0,08
01161;D;COUMBA;11;0,08
01161;D;DARIA/DARÍA;11;0,08
01161;D;DAVÍNIA/DAVINIA;11;0,08
01161;D;DOMINIQUE;11;0,08
01161;H;EDWIN;11;0,08
01161;H;EL MOSTAFA;11;0,08
01161;D;ELOÏSA/ELOÍSA;11;0,08
01161;H;EMILIANO;11;0,08
01161;D;ERICA;11;0,08
01161;H;FRANCESCO;11;0,08
01161;H;FRANCISCO ANTONIO;11;0,08
01161;H;FRANCISCO JESÚS;11;0,08
01161;H;FRANÇOIS;11;0,08
01161;D;GIOVANNA;11;0,08
01161;H;GIUSEPPE;11;0,08
01161;D;GLADYS;11;0,08
01161;D;GREGÒRIA/GREGORIA;11;0,08
01161;H;HERIBERT;11;0,08
01161;D;IKHLAS;11;0,08
01161;H;ILDEFONSO;11;0,08
01161;D;ISATOU;11;0,08
01161;H;IULIAN;11;0,08
01161;D;IVETTE;11;0,08
01161;H;JACOB;11;0,08
01161;H;JOAN MANEL;11;0,08
01161;H;JOAN MARIA/JOAN MARÍA;11;0,08
01161;H;JORGE ENRIQUE;11;0,08
01161;D;JOSETTE;11;0,08
01161;H;JURGEN;11;0,08
01161;D;JÈSICA/JESICA;11;0,08
01161;H;KAI;11;0,08
01161;H;LEÓN;11;0,08
01161;D;LUISA FERNANDA;11;0,08
01161;D;LUISA MARIA/LUISA MARÍA;11;0,08
01161;H;MAMADOU ALIOU;11;0,08
01161;H;MANUEL JOSÉ;11;0,08
01161;D;MARIA ANGUSTIAS;11;0,08
01161;D;MARIA CINTA/MARÍA CINTA;11;0,08
01161;D;MARIA CONSUELO;11;0,08
01161;D;MARIA ENGRÀCIA/MARÍA ENGRACIA;11;0,08
01161;D;MARIA IMMACULADA;11;0,08
01161;D;MARIA MANUELA/MARÍA MANUELA;11;0,08
01161;D;MARTINE;11;0,08
01161;D;MAYA;11;0,08
01161;D;MICHELE;11;0,08
01161;H;MODESTO;11;0,08
01161;H;MONIR;11;0,08
01161;D;NAWAL;11;0,08
01161;D;NIHAD;11;0,08
01161;H;NOÈ/NOÉ;11;0,08
01161;D;OLHA;11;0,08
01161;D;OMAYMA;11;0,08
01161;D;OUMAYMA;11;0,08
01161;H;PATRICIO;11;0,08
01161;H;PAULINO;11;0,08
01161;H;RAYANE;11;0,08
01161;D;RHIMOU;11;0,08
01161;H;ROLAND;11;0,08
01161;H;SALAH;11;0,08
01161;H;SALVI;11;0,08
01161;D;TASNIM;11;0,08
01161;D;TOURIA;11;0,08
01161;D;VISITACIÓN;11;0,08
01161;H;VITALIY;11;0,08
01161;D;WISSAL;11;0,08
01161;H;YAGO;11;0,08
01161;H;YASIR;11;0,08
01161;D;ZAIDA;11;0,08
01161;D;ÀUREA/ÁUREA;11;0,08
01161;D;ÍNDIA;11;0,08
01250;H;ABDELMALEK;10;0,07
01250;H;ADNAN;10;0,07
01250;D;AFNAN;10;0,07
01250;H;AHMAD;10;0,07
01250;D;ALBERTA;10;0,07
01250;D;ALICE;10;0,07
01250;D;ALMUDENA;10;0,07
01250;D;ANASTASIIA;10;0,07
01250;D;ANDREEA;10;0,07
01250;D;ANGÈLICA/ANGÉLICA;10;0,07
01250;H;ANTONIO LUIS;10;0,07
01250;H;ANWAR;10;0,07
01250;D;ARIANA;10;0,07
01250;D;ARÀNZAZU/ARÁNZAZU/ARANZAZU;10;0,07
01250;D;AVELINA;10;0,07
01250;H;BALDOMERO;10;0,07
01250;D;BENITA;10;0,07
01250;D;CARMEN ROSA;10;0,07
01250;H;CHRISTOPHE;10;0,07
01250;H;CIPRIANO;10;0,07
01250;D;DOUAA;10;0,07
01250;H;EL MEHDI;10;0,07
01250;H;EMIL;10;0,07
01250;D;ENCARNACIO;10;0,07
01250;D;FATIMA ZAHRAE;10;0,07
01250;H;FLORIAN;10;0,07
01250;H;FRANCISCO MIGUEL;10;0,07
01250;H;FRANK;10;0,07
01250;H;GENARO;10;0,07
01250;D;GRISELDA;10;0,07
01250;D;GRÀCIA/GRACIA;10;0,07
01250;D;HASNA;10;0,07
01250;H;HASSANE;10;0,07
01250;D;HAWA;10;0,07
01250;H;IAGO;10;0,07
01250;D;IDOIA;10;0,07
01250;H;IONEL;10;0,07
01250;D;IONELA;10;0,07
01250;D;ISIDORA;10;0,07
01250;H;JAD;10;0,07
01250;H;JEAN MARIE;10;0,07
01250;H;JERONI;10;0,07
01250;H;JOSÉ VICENTE;10;0,07
01250;D;JULITA;10;0,07
01250;D;JUSTA;10;0,07
01250;D;LAMIAE;10;0,07
01250;H;LAUREANO;10;0,07
01250;D;LLUNA;10;0,07
01250;H;LOGAN;10;0,07
01250;D;MAIMOUNA;10;0,07
01250;D;MARIA BLANCA/MARÍA BLANCA;10;0,07
01250;D;MARIA DE LAS MERCEDES/MARÍA DE LAS MERCEDES;10;0,07
01250;D;MARIA DEL ROCÍO/MARÍA DEL ROCÍO;10;0,07
01250;D;MARIA EMÍLIA/MARÍA EMILIA;10;0,07
01250;D;MARIA ESTER/MARÍA ESTER;10;0,07
01250;D;MARIA JOSEP;10;0,07
01250;D;MARIE THERESE;10;0,07
01250;D;MARLENE;10;0,07
01250;H;MAROUAN;10;0,07
01250;H;MOHAMED RIDA;10;0,07
01250;D;MONIKA;10;0,07
01250;D;NADIYA;10;0,07
01250;H;NAJIB;10;0,07
01250;D;NEZHA;10;0,07
01250;H;NIKOLAY;10;0,07
01250;H;OTGER;10;0,07
01250;H;OTMANE;10;0,07
01250;D;OUARDA;10;0,07
01250;D;PAOLA ANDREA;10;0,07
01250;H;PAVEL;10;0,07
01250;H;RAIMON/RAIMÓN;10;0,07
01250;H;ROMA/ROMÀ;10;0,07
01250;H;ROQUE/ROQUÉ;10;0,07
01250;H;RUSLAN;10;0,07
01250;D;SALIHA;10;0,07
01250;H;SATURNINO;10;0,07
01250;H;SEGUNDO;10;0,07
01250;D;SILVANA;10;0,07
01250;D;SOPHIE;10;0,07
01250;H;THIERRY;10;0,07
01250;D;UMA;10;0,07
01250;D;VALERIE;10;0,07
01250;D;VIORICA;10;0,07
01250;D;VIVIANA;10;0,07
01250;D;YARA;10;0,07
01250;D;YOUSSRA;10;0,07
01250;D;ZAIRA;10;0,07
01250;D;ZOUHRA;10;0,07
01250;D;ÀNNIA/ANNIA;10;0,07
01339;H;ABDELATIF;9;0,06
01339;H;ABDESSELAM;9;0,06
01339;H;ADOLF;9;0,06
01339;D;AIXA;9;0,06
01339;H;ALEXANDRO;9;0,06
01339;H;ALIEU;9;0,06
01339;D;ALLA;9;0,06
01339;H;AMADEU;9;0,06
01339;H;ANDY;9;0,06
01339;D;ANGUSTIAS;9;0,06
01339;H;ANICETO;9;0,06
01339;H;ANSELMO;9;0,06
01339;H;ARES;9;0,06
01339;H;ARMAND;9;0,06
01339;D;ATIKA;9;0,06
01339;D;BERNADETTE;9;0,06
01339;H;BOUCHAIB;9;0,06
01339;D;BTISSAM;9;0,06
01339;H;BUBACARR;9;0,06
01339;H;CATALIN;9;0,06
01339;H;CAYETANO;9;0,06
01339;H;CHARLES;9;0,06
01339;D;CINDY;9;0,06
01339;H;COSME;9;0,06
01339;H;DAOUDA;9;0,06
01339;D;DELFINA;9;0,06
01339;D;DIONISIA;9;0,06
01339;H;EL HOUCINE;9;0,06
01339;H;EMILIO JOSÉ;9;0,06
01339;D;ENRICA;9;0,06
01339;H;EUGENI;9;0,06
01339;D;EVELYN;9;0,06
01339;D;FAIZA;9;0,06
01339;D;FANNY;9;0,06
01339;D;FAOUZIA;9;0,06
01339;D;FATMA;9;0,06
01339;D;FELIPA;9;0,06
01339;D;FERDAOUS;9;0,06
01339;D;FIRDAOUS;9;0,06
01339;D;FLORÈNCIA/FLORENCIA;9;0,06
01339;H;GEORGE;9;0,06
01339;D;GHITA;9;0,06
01339;H;GILBERT;9;0,06
01339;D;GRETA;9;0,06
01339;H;HAITAM;9;0,06
01339;D;HALYNA;9;0,06
01339;D;HASNAA;9;0,06
01339;D;HIDAYA;9;0,06
01339;H;IBAN;9;0,06
01339;H;IMRANE;9;0,06
01339;D;IOANA;9;0,06
01339;D;JANNA;9;0,06
01339;H;JEAN MARC;9;0,06
01339;H;JORGE ALBERTO;9;0,06
01339;D;JOSIANE;9;0,06
01339;H;JOSÉ ANDRÉS;9;0,06
01339;H;JOSÉ JUAN;9;0,06
01339;H;JUAN BAUTISTA;9;0,06
01339;D;JULIETA;9;0,06
01339;D;KADIDIATOU;9;0,06
01339;H;KARAM;9;0,06
01339;D;KÀTIA/KATIA;9;0,06
01339;H;LEONEL;9;0,06
01339;D;LORETO;9;0,06
01339;D;LUCIANA;9;0,06
01339;H;LUIS DAVID;9;0,06
01339;H;LUIS MARIA/LUIS MARÍA/LUIS MARIÀ;9;0,06
