# Noms de la població. 2020
# Gironès
# Font: Idescat, a partir del Registre de Població de Catalunya.
# Nota: ‰ calculat sobre el total de la població a la dècada seleccionada.
# Nota: Només es mostren els noms de freqüència igual o superior a 4.
# Institut d'Estadística de Catalunya
# http://www.idescat.cat/noms/?sexe=0&res=d20
# Pos.;Sexe;Nom;Rànquing. Freqüència;Rànquing. ‰
01333;D;RAMATOULAYE;11;0,06
01333;H;RICHARD;11;0,06
01333;H;ROGELIO;11;0,06
01333;D;ROXANA;11;0,06
01333;H;SAIBOU;11;0,06
01333;D;SALOMÉ;11;0,06
01333;D;TASNIM;11;0,06
01333;H;TEODORO;11;0,06
01333;D;TRIANA;11;0,06
01333;H;WAIL;11;0,06
01333;H;YUSUF;11;0,06
01333;D;YVONNE;11;0,06
01333;D;ÚRSULA;11;0,06
01405;H;ABDELMALEK;10;0,05
01405;D;ABIGAÏL/ABIGAIL;10;0,05
01405;H;ADEL;10;0,05
01405;H;ALIEU;10;0,05
01405;D;AMANDEEP;10;0,05
01405;H;AMJAD;10;0,05
01405;D;ANA PAULA;10;0,05
01405;D;ANDREEA;10;0,05
01405;H;ANTONIO MARIA/ANTONIO MARÍA;10;0,05
01405;H;ANWAR;10;0,05
01405;H;ARCADIO;10;0,05
01405;H;ARES;10;0,05
01405;H;ARTAU;10;0,05
01405;H;ARTEM;10;0,05
01405;D;ARÀNZAZU/ARÁNZAZU/ARANZAZU;10;0,05
01405;H;BASILIO;10;0,05
01405;H;BASSIROU;10;0,05
01405;H;BOGDAN;10;0,05
01405;H;BRAHIMA;10;0,05
01405;D;CARMINA;10;0,05
01405;D;CEESAY;10;0,05
01405;H;CONSTANTINO;10;0,05
01405;D;CÍNTIA/CINTIA;10;0,05
01405;D;DEBORAH;10;0,05
01405;H;DMYTRO;10;0,05
01405;D;DOAAE;10;0,05
01405;D;DOUAE;10;0,05
01405;H;DRISSA;10;0,05
01405;D;DULCENOMBRE;10;0,05
01405;H;EL HOUSSAIN;10;0,05
01405;H;EL MAHDI;10;0,05
01405;H;ELADIO;10;0,05
01405;H;EVARISTO;10;0,05
01405;D;FATU;10;0,05
01405;H;FAUSTO;10;0,05
01405;D;FELICIANA;10;0,05
01405;H;FELICIANO;10;0,05
01405;H;FERNANDO JOSÉ;10;0,05
01405;H;FLORIAN;10;0,05
01405;H;FRANCISCO DE ASÍS;10;0,05
01405;D;GEORGIANA;10;0,05
01405;D;GERTRUDIS;10;0,05
01405;H;HAJI;10;0,05
01405;H;HAROUNA;10;0,05
01405;D;HORTÈNSIA/HORTENSIA;10;0,05
01405;H;IBAI;10;0,05
01405;D;IRATXE;10;0,05
01405;H;IYAD;10;0,05
01405;H;JAWAD;10;0,05
01405;H;JESÚS ÀNGEL/JESÚS ÁNGEL;10;0,05
01405;H;JOAN ALBERT;10;0,05
01405;H;JOAN MANUEL;10;0,05
01405;H;JOAN RAMON/JOAN RAMÓN;10;0,05
01405;H;JOHN;10;0,05
01405;H;JON;10;0,05
01405;H;JUAN ALBERTO;10;0,05
01405;H;JUAN ANDRÉS;10;0,05
01405;H;JUAN CAMILO;10;0,05
01405;H;JUAN ENRIQUE;10;0,05
01405;D;JULIETA;10;0,05
01405;D;KARLA;10;0,05
01405;H;KHALED;10;0,05
01405;D;KULWINDER;10;0,05
01405;H;LUIS CARLOS;10;0,05
01405;H;LUIS MARIA/LUIS MARÍA/LUIS MARIÀ;10;0,05
01405;D;LUISA MARIA/LUISA MARÍA;10;0,05
01405;H;MADOU;10;0,05
01405;H;MAMADI;10;0,05
01405;H;MAMADY;10;0,05
01405;H;MANUEL JESÚS;10;0,05
01405;D;MARIA ALEJANDRA/MARÍA ALEJANDRA;10;0,05
01405;D;MARIA DE LAS NIEVES/MARÍA DE LAS NIEVES;10;0,05
01405;D;MARIA DEL ROCÍO/MARÍA DEL ROCÍO;10;0,05
01405;D;MARIA FARNERS/MARÍA FARNERS;10;0,05
01405;D;MARIA GORETTI/MARÍA GORETTI;10;0,05
01405;D;MARIA GUADALUPE/MARÍA GUADALUPE;10;0,05
01405;D;MARIA MANUELA/MARÍA MANUELA;10;0,05
01405;D;MARIA MARGARITA/MARÍA MARGARITA;10;0,05
01405;D;MARIELA;10;0,05
01405;H;MARIÀ;10;0,05
01405;H;MATTEO;10;0,05
01405;H;MEHDI;10;0,05
01405;D;MELANI;10;0,05
01405;D;MELISSA;10;0,05
01405;H;MIGUEL ANTONIO;10;0,05
01405;H;MOAD;10;0,05
01405;H;MOHA;10;0,05
01405;D;NADEZDA;10;0,05
01405;D;NADINE;10;0,05
01405;D;NATHALIA;10;0,05
01405;H;NEIZAN;10;0,05
01405;H;NÈSTOR/NÉSTOR;10;0,05
01405;H;PABLO JOSÉ;10;0,05
01405;D;PALOMA;10;0,05
01405;D;PAULA ANDREA;10;0,05
01405;H;PEDRO MANUEL;10;0,05
01405;H;PETRU;10;0,05
01405;H;RICARDO ANTONIO;10;0,05
01405;D;ROMINA;10;0,05
01405;H;SAAD;10;0,05
01405;D;SAFA;10;0,05
01405;H;SALAH EDDINE;10;0,05
01405;H;SARJO;10;0,05
01405;H;SIAKA;10;0,05
01405;H;STEPHEN;10;0,05
01405;H;STEVEN;10;0,05
01405;H;THIERNO;10;0,05
01405;D;TOURIA;10;0,05
01405;D;VEGA;10;0,05
01405;H;YASSER;10;0,05
01405;D;YOUSSRA;10;0,05
01405;D;ÀNGELA MARIA/ÁNGELA MARÍA;10;0,05
01517;H;ABUBAKARI;9;0,05
01517;H;ADONAY;9;0,05
01517;D;ALBA LUZ;9;0,05
01517;H;ALEKSANDER;9;0,05
01517;D;ALICE;9;0,05
01517;D;AMY;9;0,05
01517;D;ANA GABRIELA;9;0,05
01517;H;ANDREY;9;0,05
01517;D;ANIA;9;0,05
01517;D;ANISSA;9;0,05
01517;D;ANTONELLA;9;0,05
01517;H;ANTONIO FRANCISCO;9;0,05
01517;H;ARTHUR;9;0,05
01517;H;AUGUSTO;9;0,05
01517;H;BACARY;9;0,05
01517;H;BALTASAR;9;0,05
01517;D;BENITA;9;0,05
01517;D;CAMÈLIA/CAMELIA;9;0,05
01517;H;CARLOS DANIEL;9;0,05
01517;H;CLAUDIU;9;0,05
01517;H;CLEMENTE;9;0,05
01517;D;CRISTINA MARIA/CRISTINA MARÍA;9;0,05
01517;D;DAFNE;9;0,05
01517;H;DANIEL EDUARDO;9;0,05
01517;H;DAVID ALEJANDRO;9;0,05
01517;D;DAVÍNIA/DAVINIA;9;0,05
01517;D;DENISE;9;0,05
01517;H;DJIBRIL;9;0,05
01517;D;DOHA;9;0,05
01517;H;EDUARDO JOSÉ;9;0,05
01517;H;EL MILOUD;9;0,05
01517;D;ELBA;9;0,05
01517;D;EMPAR;9;0,05
01517;D;ENYA;9;0,05
01517;D;FABIOLA;9;0,05
01517;D;FADWA;9;0,05
01517;D;FARNERS;9;0,05
01517;H;FERRIOL;9;0,05
01517;H;FRANCESCO;9;0,05
01517;D;GENOVEVA;9;0,05
01517;D;GIULIA;9;0,05
01517;D;HADDA;9;0,05
01517;H;HAYTHAM;9;0,05
01517;H;HILARIO;9;0,05
01517;D;IGNACIA;9;0,05
01517;D;INDIRA;9;0,05
01517;H;IÑIGO/ÍÑIGO;9;0,05
01517;H;JACOBO;9;0,05
01517;H;JAD;9;0,05
01517;H;JEAN PIERRE;9;0,05
01517;H;JOAN BAPTISTA;9;0,05
01517;H;JOAN ENRIC;9;0,05
01517;H;JORGE JUAN;9;0,05
01517;H;JOSEP MIQUEL;9;0,05
01517;H;JOSÉ ARMANDO;9;0,05
01517;H;JUAN FERNANDO;9;0,05
01517;H;JUAN IGNACIO;9;0,05
01517;D;JUNA;9;0,05
01517;D;KATERYNA;9;0,05
01517;D;KHAOULA;9;0,05
01517;H;LAKHWINDER;9;0,05
01517;D;LISA;9;0,05
01517;H;LUIS ALFREDO;9;0,05
01517;H;LUIS ARMANDO;9;0,05
01517;D;LUZ MARIA/LUZ MARÍA;9;0,05
01517;D;MAIMUNA;9;0,05
01517;H;MAJID;9;0,05
01517;H;MAMOUDOU;9;0,05
01517;H;MANDEEP;9;0,05
01517;H;MANUEL ALEJANDRO;9;0,05
01517;H;MANUEL ANTONIO;9;0,05
01517;D;MARA;9;0,05
01517;D;MARIA ALÍCIA/MARÍA ALICIA;9;0,05
01517;D;MARIANNA;9;0,05
01517;D;MARISA;9;0,05
01517;D;MAROUA;9;0,05
01517;D;MEI;9;0,05
01517;D;MICHELLE;9;0,05
01517;D;NADINA;9;0,05
01517;H;NASREDDINE;9;0,05
01517;H;NATAN/NATÁN;9;0,05
01517;H;NAÏM/NAÍM;9;0,05
01517;D;NORMA;9;0,05
01517;D;NOUHAILA;9;0,05
01517;D;OLHA;9;0,05
01517;D;OLÍMPIA/OLIMPIA;9;0,05
01517;H;OTHMANE;9;0,05
01517;D;OXANA;9;0,05
01517;D;PAQUITA;9;0,05
01517;D;PATROCINIO;9;0,05
01517;H;PEDRO MIGUEL;9;0,05
01517;H;POMPEU;9;0,05
01517;H;RAFIK;9;0,05
01517;H;RAVINDER;9;0,05
01517;D;REINA ISABEL;9;0,05
01517;H;RIGOBERTO;9;0,05
01517;D;ROSA ISABEL;9;0,05
01517;H;ROSSEND;9;0,05
01517;D;SABAH;9;0,05
01517;H;SAFWAN;9;0,05
01517;H;SAIHOU;9;0,05
01517;H;SALEM;9;0,05
01517;D;SALIMATA;9;0,05
01517;H;SALVIO;9;0,05
01517;D;SAMIA;9;0,05
01517;D;SANA;9;0,05
01517;D;SELENE;9;0,05
01517;D;SIGRID;9;0,05
01517;H;SOUHAIB;9;0,05
01517;H;SOULAYMAN;9;0,05
01517;D;SÒNIA MARIA/SONIA MARÍA;9;0,05
01517;D;TETYANA;9;0,05
01517;H;VALERIANO;9;0,05
01517;H;VALERIY;9;0,05
01517;D;VIKTORIYA;9;0,05
01517;D;VILMA;9;0,05
01517;D;VIRTUDES;9;0,05
01517;H;WAEL;9;0,05
01517;H;WEI;9;0,05
01517;H;XEVI;9;0,05
01517;D;YARA;9;0,05
01517;H;YERAI;9;0,05
01517;H;YOUNESS;9;0,05
01517;H;ZAID;9;0,05
01517;D;ZAINAB;9;0,05
01517;H;ZAKARIAE;9;0,05
01517;D;ZAYNAB;9;0,05
01517;D;ZOULIKHA;9;0,05
01645;H;ABDELHALIM;8;0,04
01645;H;ABDELJALIL;8;0,04
01645;H;ABDELKRIM;8;0,04
01645;H;ABDOURAHAMANE;8;0,04
01645;H;ABDOURAHMANE;8;0,04
01645;H;ALAE;8;0,04
01645;H;ALAGIE;8;0,04
01645;D;ALEXA;8;0,04
01645;H;ALGUER;8;0,04
01645;H;ALPHA;8;0,04
01645;H;AMANDEEP;8;0,04
01645;D;AMAYA;8;0,04
01645;D;ANA LUCÍA;8;0,04
01645;D;ANA MILENA;8;0,04
01645;D;ANA PATRÍCIA/ANA PATRICIA;8;0,04
01645;D;ARES;8;0,04
01645;H;ARNALD;8;0,04
01645;H;ARON/ARÓN;8;0,04
01645;D;ASSUMPTA;8;0,04
01645;H;BACHIR;8;0,04
01645;D;BALBINA;8;0,04
01645;H;BANTA;8;0,04
01645;H;BARTOMEU;8;0,04
01645;H;BENIAMIN;8;0,04
01645;H;BENJAMÍ;8;0,04
01645;D;BIENVENIDA;8;0,04
01645;H;BOUSSELHAM;8;0,04
01645;D;BRENDA;8;0,04
01645;H;BRYAN;8;0,04
01645;H;CARLOS HUMBERTO;8;0,04
01645;H;CECILIO;8;0,04
01645;D;CHADIA;8;0,04
01645;H;CHRISTOPHER;8;0,04
01645;D;CORALI;8;0,04
01645;H;COSME;8;0,04
01645;H;COSMIN;8;0,04
01645;H;CRISTIÁN DAVID;8;0,04
01645;D;DANIELA ALEJANDRA;8;0,04
01645;H;DAWDA;8;0,04
01645;D;DAYANA;8;0,04
01645;D;DELFINA;8;0,04
01645;D;DIANA MARCELA;8;0,04
01645;H;DIEGO FERNANDO;8;0,04
01645;D;DIKRA;8;0,04
01645;D;DIONISIA;8;0,04
01645;D;DORIS;8;0,04
01645;H;DRAMANE;8;0,04
01645;H;EBRAHIMA;8;0,04
01645;H;EDWIN;8;0,04
01645;H;EFRAÍN;8;0,04
01645;H;EL HOUSSINE;8;0,04
01645;H;EL MOSTAFA;8;0,04
01645;H;EL MUSTAPHA;8;0,04
01645;H;ENEKO;8;0,04
01645;D;ETNA;8;0,04
01645;H;EUGEN;8;0,04
01645;H;EUSEBI;8;0,04
01645;D;FANNY;8;0,04
01645;D;FAOUZIA;8;0,04
01645;H;FERMÍ;8;0,04
01645;H;FRANK;8;0,04
01645;D;GRACIELA;8;0,04
01645;D;HAFSSA;8;0,04
01645;D;HASNAE;8;0,04
01645;D;HENDA;8;0,04
01645;H;HENRY;8;0,04
01645;H;HERNÁN;8;0,04
01645;H;HUMBERTO;8;0,04
01645;D;INSAF;8;0,04
01645;H;ISA;8;0,04
01645;H;ISAÍAS;8;0,04
01645;D;ITTO;8;0,04
01645;D;IULIANA;8;0,04
01645;H;JAIRO;8;0,04
01645;D;JANKEY;8;0,04
01645;H;JEAN CARLOS;8;0,04
01645;H;JOAN PERE;8;0,04
01645;H;JOAQUIM MARIA;8;0,04
01645;H;JOSÉ ALEJANDRO;8;0,04
01645;H;JOSÉ JUAN;8;0,04
01645;D;KADIJATU;8;0,04
01645;D;KENZA;8;0,04
01645;D;KRISTINA;8;0,04
01645;H;KWAKU;8;0,04
01645;D;KÀTIA/KATIA;8;0,04
01645;D;LEA;8;0,04
01645;H;LUCIO;8;0,04
01645;D;LUCRECIA;8;0,04
01645;H;LUIS JAVIER;8;0,04
01645;D;LYUDMYLA;8;0,04
01645;H;LÁZARO;8;0,04
01645;D;LÍLIA/LILIA;8;0,04
01645;H;MADY;8;0,04
01645;H;MALIK;8;0,04
01645;H;MAMADOU ALIOU;8;0,04
01645;H;MAMUDOU;8;0,04
01645;D;MANDEEP;8;0,04
01645;H;MANUEL ÀNGEL/MANUEL ÁNGEL;8;0,04
01645;H;MARCIAL;8;0,04
01645;D;MARIA ALEXANDRA/MARÍA ALEXANDRA;8;0,04
01645;D;MARIA ANA/MARÍA ANA;8;0,04
01645;D;MARIA CECÍLIA/MARÍA CECILIA;8;0,04
01645;D;MARIA CELESTE/MARÍA CELESTE;8;0,04
01645;D;MARIA EVA/MARÍA EVA;8;0,04
01645;D;MARIA GEMMA/MARÍA GEMMA;8;0,04
01645;D;MARIA LUCÍA/MARÍA LUCÍA;8;0,04
01645;D;MARIA OLGA/MARÍA OLGA;8;0,04
01645;D;MARIA QUERALT/MARÍA QUERALT;8;0,04
01645;D;MARIA SOCORRO;8;0,04
01645;D;MARIEM;8;0,04
01645;D;MARTA MARIA/MARTA MARÍA;8;0,04
01645;H;MARZOUK;8;0,04
01645;D;MARÍA REYES;8;0,04
01645;H;MOHAMAD;8;0,04
01645;H;MOHAMMADI;8;0,04
01645;H;MOUHAMADOU;8;0,04
01645;H;MOUHAMED;8;0,04
01645;D;MYRIAM;8;0,04
01645;D;MÀRCIA/MARCIA;8;0,04
01645;D;NARA;8;0,04
01645;H;NEIL;8;0,04
01645;D;NELLY;8;0,04
01645;H;NELSON;8;0,04
01645;D;NISRIN;8;0,04
01645;D;NORMA LETICIA;8;0,04
01645;D;OBDULIA;8;0,04
01645;D;OLIVA;8;0,04
01645;D;PAMELA;8;0,04
01645;H;PETER;8;0,04
01645;D;POLINA;8;0,04
01645;D;PROVIDÈNCIA/PROVIDENCIA;8;0,04
01645;D;PRUDENCIA;8;0,04
01645;H;RAFAEL ANTONIO;8;0,04
01645;D;RENATA;8;0,04
01645;D;RIHAB;8;0,04
01645;H;ROBERTO CARLOS;8;0,04
01645;D;ROSAURA;8;0,04
01645;D;SALIMATOU;8;0,04
01645;D;SANDRA MARIA/SANDRA MARÍA;8;0,04
01645;D;SATOU;8;0,04
01645;D;SEBASTIANA;8;0,04
01645;H;SELLAM;8;0,04
01645;H;SIRAJ;8;0,04
01645;H;SORIN;8;0,04
01645;H;THOMAS;8;0,04
01645;H;TIJANI;8;0,04
01645;H;TOUFIK;8;0,04
01645;D;VASILICA;8;0,04
01645;H;VÍCTOR ALFONSO;8;0,04
01645;D;WENDY CAROLINA;8;0,04
01645;D;XANTAL;8;0,04
01645;H;YURIY;8;0,04
01645;H;YUSUPHA;8;0,04
01798;H;ABDELOUAHID;7;0,04
01798;H;ABELARDO;7;0,04
01798;D;ABIDA;7;0,04
01798;D;ADOLFINA;7;0,04
01798;H;AHMAD;7;0,04
01798;D;AISATOU;7;0,04
01798;H;ALAIN;7;0,04
01798;H;ALASSANE;7;0,04
01798;D;ALBERTA;7;0,04
01798;D;ALEJANDRINA;7;0,04
01798;D;ALEXANDRA MARIA/ALEXANDRA MARÍA;7;0,04
01798;D;ALOMA;7;0,04
01798;H;ALPHA OUMAR;7;0,04
01798;D;ANA RUTH;7;0,04
01798;D;ANASTASIIA;7;0,04
01798;H;ANDREA;7;0,04
01798;D;ANGÈLICA MARIA/ANGÉLICA MARÍA;7;0,04
01798;H;ANTONIO LUIS;7;0,04
01798;H;ANUAR;7;0,04
01798;D;ASHA;7;0,04
01798;D;ASSA;7;0,04
01798;D;AURICA;7;0,04
01798;D;BALWINDER;7;0,04
01798;H;BASIRU;7;0,04
01798;H;BASSOU;7;0,04
01798;H;BERENGUER;7;0,04
01798;H;BERNARDINO;7;0,04
01798;D;BRIGITTE;7;0,04
01798;H;BUBAKARI;7;0,04
01798;H;CARLOS ALFREDO;7;0,04
01798;H;CARLOS FERNANDO;7;0,04
01798;H;CARLOS MAURICIO;7;0,04
01798;D;CASIMIRA;7;0,04
01798;D;CELESTE;7;0,04
01798;H;CHERIF;7;0,04
01798;H;CIPRIANO;7;0,04
01798;D;CLARA MARIA/CLARA MARÍA;7;0,04
01798;D;CLAUDIA ANDREA;7;0,04
01798;D;CLÀUDIA MARCELA/CLAUDIA MARCELA;7;0,04
01798;D;COLOMA;7;0,04
01798;H;COSTEL;7;0,04
01798;D;DORINA;7;0,04
01798;D;DOROTEA;7;0,04
01798;D;DULCE MARIA/DULCE MARÍA;7;0,04
01798;D;ECATERINA;7;0,04
01798;H;EDER;7;0,04
01798;D;ELIANA;7;0,04
01798;D;ESTÍBALIZ;7;0,04
01798;D;EUSEBIA;7;0,04
01798;H;FAISSAL;7;0,04
01798;D;FATIMA ZAHRAE;7;0,04
01798;D;FATOUMATA BINTA;7;0,04
01798;D;FELIPA;7;0,04
01798;H;FOUSSEYNI;7;0,04
01798;H;FRANCISCO JOAQUÍN;7;0,04
01798;H;GABINO;7;0,04
01798;H;GENARO;7;0,04
01798;D;GURPREET;7;0,04
01798;H;HARDEEP;7;0,04
01798;H;HAYTAM;7;0,04
01798;H;HIPÓLITO;7;0,04
01798;D;HLIMA;7;0,04
01798;H;HUG;7;0,04
01798;H;HÈCTOR MANUEL/HÉCTOR MANUEL;7;0,04
01798;H;IDRISSA;7;0,04
01798;D;ILEANA;7;0,04
01798;H;ILIASS;7;0,04
01798;D;IRUNE;7;0,04
01798;H;ISHAQ;7;0,04
01798;D;ISIS;7;0,04
01798;D;IVANA;7;0,04
01798;D;IVONNE;7;0,04
01798;H;JACOB;7;0,04
01798;H;JALAL;7;0,04
01798;H;JAMES;7;0,04
01798;D;JANINA;7;0,04
01798;D;JASWINDER;7;0,04
01798;D;JENNY;7;0,04
01798;D;JERONIMA;7;0,04
01798;H;JESÚS MANUEL;7;0,04
01798;D;JIHANE;7;0,04
01798;H;JOAN LLUÍS;7;0,04
01798;H;JOSEP MANUEL;7;0,04
01798;H;JOSÉ ALEXANDER;7;0,04
01798;H;JOSÉ EDUARDO;7;0,04
01798;D;JOVITA;7;0,04
01798;H;JUAN FELIPE;7;0,04
01798;D;JUANA FRANCISCA;7;0,04
01798;H;JUN;7;0,04
01798;D;JÚLIA MARIA/JULIA MARÍA;7;0,04
01798;H;KABU;7;0,04
01798;D;KADDY;7;0,04
01798;D;KADIDIATOU;7;0,04
01798;H;KALILU;7;0,04
01798;H;KHALIFA;7;0,04
01798;D;LARYSA;7;0,04
01798;H;LAU;7;0,04
01798;D;LAURA MARIA/LAURA MARÍA;7;0,04
01798;H;LOUAY;7;0,04
01798;D;LUANA;7;0,04
01798;H;LUIS ALEJANDRO;7;0,04
01798;H;LUIS ALONSO;7;0,04
01798;D;MAIKA;7;0,04
01798;H;MAIKEL;7;0,04
01798;H;MALAMIN;7;0,04
01798;H;MAMADOU LAMINE;7;0,04
01798;D;MANJIT;7;0,04
01798;H;MANPREET;7;0,04
01798;D;MANPREET;7;0,04
01798;H;MARCO TULIO;7;0,04
01798;D;MARIA ANGUSTIAS;7;0,04
01798;D;MARIA APARECIDA;7;0,04
01798;D;MARIA ARACELI/MARÍA ARACELI;7;0,04
01798;D;MARIA DE JESUS;7;0,04
01798;D;MARIA DE LAS MERCEDES/MARÍA DE LAS MERCEDES;7;0,04
01798;D;MARIA DE LES NEUS;7;0,04
01798;D;MARIA ENCARNACIÓ;7;0,04
01798;D;MARIA ESTEL/MARÍA ESTEL;7;0,04
01798;D;MARIA FELISA;7;0,04
01798;D;MARIA SALOMÉ/MARÍA SALOMÉ;7;0,04
01798;D;MARIIA;7;0,04
01798;D;MARITZA;7;0,04
01798;D;MARÍA PIEDAD;7;0,04
01798;H;MARÍN;7;0,04
01798;D;MATIDA;7;0,04
01798;D;MAYRA ALEJANDRA;7;0,04
01798;D;MILENA;7;0,04
01798;D;MINERVA;7;0,04
01798;D;MIRANDA;7;0,04
01798;H;MOHAMED SAID;7;0,04
01798;H;MOHAMEDI;7;0,04
01798;H;MOHAND;7;0,04
01798;H;MONIR;7;0,04
01798;H;MORAD;7;0,04
01798;D;NAJOUA;7;0,04
01798;H;NASSER;7;0,04
01798;H;NAWFAL;7;0,04
01798;D;NELA;7;0,04
01798;D;NIA;7;0,04
01798;D;NOOR;7;0,04
01798;H;NOÈ/NOÉ;7;0,04
01798;D;NÈLIDA/NÉLIDA;7;0,04
01798;D;OLGA MARIA/OLGA MARÍA;7;0,04
01798;H;OTMAN;7;0,04
01798;D;OUAHIBA;7;0,04
01798;H;PARAMJIT;7;0,04
01798;H;PATRICIO;7;0,04
01798;H;PAVEL;7;0,04
01798;H;PEDRO JAVIER;7;0,04
01798;H;PEDRO JESÚS;7;0,04
01798;H;PELAYO;7;0,04
01798;H;PERE JOAN;7;0,04
01798;H;PETRO;7;0,04
01798;H;PRUDENCIO;7;0,04
01798;H;QUIRZE;7;0,04
01798;D;RABHA;7;0,04
01798;H;RENÉ;7;0,04
01798;D;RIHAM;7;0,04
01798;D;ROEYA;7;0,04
01798;H;ROMA/ROMÀ;7;0,04
01798;H;ROQUE/ROQUÉ;7;0,04
01798;D;ROSA ANA;7;0,04
01798;H;RUBÈN DARÍO/RUBÉN DARÍO;7;0,04
01798;D;RUFINA;7;0,04
01798;H;SADIO;7;0,04
01798;D;SAKINA;7;0,04
01798;H;SALIF;7;0,04
01798;H;SALIFU;7;0,04
01798;D;SANDEEP;7;0,04
01798;H;SANDEEP;7;0,04
01798;D;SANDRA MILENA;7;0,04
01798;D;SANDRA PATRÍCIA/SANDRA PATRICIA;7;0,04
01798;H;SERGIY;7;0,04
01798;H;SERHIY;7;0,04
01798;H;SIDY;7;0,04
01798;D;SILVANA;7;0,04
01798;D;SOUKAYNA;7;0,04
01798;H;SOULAIMAN;7;0,04
01798;H;SOUMAILA;7;0,04
01798;D;STELLA;7;0,04
01798;H;TAHA;7;0,04
01798;H;TIJAN;7;0,04
01798;H;TIM;7;0,04
01798;H;TORCUATO;7;0,04
01798;H;ULISES;7;0,04
01798;D;UMA;7;0,04
01798;D;VALENTYNA;7;0,04
01798;H;VIDAL;7;0,04
01798;D;VIOLANT;7;0,04
01798;H;VLADYSLAV;7;0,04
01798;H;WILLIAM;7;0,04
01798;H;YASIR;7;0,04
01798;D;YVETTE;7;0,04
01798;H;ZIYAD;7;0,04
01798;D;ZOILA;7;0,04
01798;H;ZOUHAIR;7;0,04
01798;H;ÀLVAR;7;0,04
01995;H;ABDELHADI;6;0,03
01995;H;ABDELOUAHAB;6;0,03
01995;H;ABDELOUAHED;6;0,03
01995;H;ABDOUL KARIM;6;0,03
01995;H;ABDULLAH;6;0,03
01995;H;ABOUBAKARY;6;0,03
01995;D;ADRIANA MARIA/ADRIANA MARÍA;6;0,03
01995;D;AGATHA;6;0,03
01995;H;AIMAN;6;0,03
01995;D;AINET;6;0,03
01995;D;AISATU;6;0,03
01995;D;AISETU;6;0,03
01995;H;AISSAM;6;0,03
01995;H;ALEJO;6;0,03
01995;D;ALENA;6;0,03
01995;D;ALIA;6;0,03
01995;H;ALY;6;0,03
01995;H;AMADOU OURY;6;0,03
01995;D;AMARA;6;0,03
01995;H;AMBROSIO;6;0,03
01995;D;ANAMARIA;6;0,03
01995;D;ANASTASIYA;6;0,03
01995;D;ANISOARA;6;0,03
01995;D;ANITA;6;0,03
01995;D;ANNE;6;0,03
01995;D;ANTONINA;6;0,03
01995;H;ANTONIO DAVID;6;0,03
01995;H;ANTONIO MIGUEL;6;0,03
01995;D;ARINA;6;0,03
01995;H;AUGUSTINE;6;0,03
01995;H;AVELINO;6;0,03
01995;D;AVRIL;6;0,03
01995;H;AYAD;6;0,03
01995;H;BAHARU;6;0,03
01995;H;BALJIT;6;0,03
01995;D;BALJIT;6;0,03
01995;D;BEATRIU;6;0,03
01995;D;BENILDE;6;0,03
01995;D;BONIFACIA;6;0,03
01995;H;BORIS;6;0,03
01995;H;BUBAKARY;6;0,03
01995;H;CARLOS FRANCISCO;6;0,03
01995;H;CASIMIRO;6;0,03
01995;H;CHAKIR;6;0,03
01995;D;CHARLOTTE;6;0,03
01995;D;CONXITA;6;0,03
01995;D;CORAL LI;6;0,03
01995;H;DAGOBERTO;6;0,03
01995;D;DALILA;6;0,03
01995;H;DALMAU;6;0,03
01995;H;DAVIDE;6;0,03
01995;H;DEMETRIO;6;0,03
01995;H;DENNÍS/DENNIS;6;0,03
01995;D;DIANA CAROLINA;6;0,03
01995;H;DIMAS;6;0,03
01995;D;DOUAA;6;0,03
01995;D;DULCE NOMBRE;6;0,03
01995;D;DÀNAE/DÁNAE/DANAE;6;0,03
01995;H;EBRAHIM;6;0,03
01995;H;EIDAN;6;0,03
01995;H;EL HADI;6;0,03
01995;H;EL HOUCINE;6;0,03
01995;D;ELDA;6;0,03
01995;H;ELIAN/ELIÁN;6;0,03
01995;D;ELIZAVETA;6;0,03
01995;D;EMERITA;6;0,03
01995;H;EMIL;6;0,03
01995;D;EMILIANA;6;0,03
01995;D;EMILY;6;0,03
01995;H;ESTANISLAO;6;0,03
01995;D;EUFEMIA;6;0,03
01995;H;FAISAL;6;0,03
01995;D;FATIMATA;6;0,03
01995;D;FATMA;6;0,03
01995;D;FAUSTINA;6;0,03
01995;D;FELÍCIA;6;0,03
01995;H;FERNANDO JAVIER;6;0,03
01995;H;FLORENCI;6;0,03
01995;D;FLÀVIA/FLAVIA;6;0,03
01995;D;FOUZIA;6;0,03
01995;H;FRANCESC JOSEP;6;0,03
01995;H;FULGENCIO;6;0,03
01995;D;GABRIELA ALEJANDRA;6;0,03
01995;D;GALYNA;6;0,03
01995;H;GEORGIAN;6;0,03
01995;D;GEÒRGIA/GEORGIA;6;0,03
01995;H;GIUSEPPE;6;0,03
01995;D;GLENDA XIOMARA;6;0,03
01995;D;GLÒRIA MARIA/GLORIA MARÍA;6;0,03
01995;H;GONÇAL;6;0,03
01995;H;GRIGORE;6;0,03
01995;H;HAIMADOU;6;0,03
01995;D;HALIMATOU;6;0,03
01995;H;HAMET;6;0,03
01995;H;HAMMOU;6;0,03
01995;D;HANAA;6;0,03
01995;D;HANIFA;6;0,03
01995;D;HANNA;6;0,03
01995;H;HARMANPREET;6;0,03
