# Noms de la població. 2020
# Garrotxa
# Font: Idescat, a partir del Registre de Població de Catalunya.
# Nota: ‰ calculat sobre el total de la població a la dècada seleccionada.
# Nota: Només es mostren els noms de freqüència igual o superior a 4.
# Institut d'Estadística de Catalunya
# http://www.idescat.cat/noms/?sexe=0&res=d19
# Pos.;Sexe;Nom;Rànquing. Freqüència;Rànquing. ‰
00667;D;DUNA;8;0,14
00667;H;DYLAN;8;0,14
00667;H;ENZO;8;0,14
00667;D;ETNA;8;0,14
00667;D;EUGÈNIA/EUGENIA;8;0,14
00667;D;FATIHA;8;0,14
00667;D;FELISA;8;0,14
00667;H;FLORENCIO;8;0,14
00667;H;FOUAD;8;0,14
00667;H;GUIFRÉ;8;0,14
00667;H;GURMEET;8;0,14
00667;H;GURWINDER;8;0,14
00667;D;HAFIDA;8;0,14
00667;D;HANANE;8;0,14
00667;H;JAMAL;8;0,14
00667;D;JASVIR;8;0,14
00667;H;JOFRE;8;0,14
00667;H;JUAN MARIA/JUAN MARÍA;8;0,14
00667;H;JULI;8;0,14
00667;D;JUNA;8;0,14
00667;D;KADIJATOU;8;0,14
00667;H;KALILU;8;0,14
00667;H;KULDEEP;8;0,14
00667;H;LASANA;8;0,14
00667;H;LASSANA;8;0,14
00667;D;LYUBOV;8;0,14
00667;D;MALAK;8;0,14
00667;H;MARCELO;8;0,14
00667;D;MARIA ASSUMPTA;8;0,14
00667;H;MATÍAS;8;0,14
00667;H;MAURICIO;8;0,14
00667;D;MIA;8;0,14
00667;D;MIHAELA;8;0,14
00667;H;NABIL;8;0,14
00667;D;NADIYA;8;0,14
00667;D;NAJAT;8;0,14
00667;H;NICOLAE;8;0,14
00667;D;NOUR;8;0,14
00667;D;PALOMA;8;0,14
00667;H;RAIMUNDO;8;0,14
00667;D;RAMANDEEP;8;0,14
00667;D;RANJIT;8;0,14
00667;H;SAMIR;8;0,14
00667;D;SARBJIT;8;0,14
00667;H;SILVESTRE;8;0,14
00667;D;TANIT;8;0,14
00667;D;VISITACIÓN;8;0,14
00667;D;YASMIN;8;0,14
00667;H;YASSIN;8;0,14
00667;H;YAYA;8;0,14
00667;H;YOUNESS;8;0,14
00667;H;ZAKARIA;8;0,14
00743;D;ADORACIÓN;7;0,12
00743;D;AINARA;7;0,12
00743;D;ALMUDENA;7;0,12
00743;D;AMIE;7;0,12
00743;D;ANDREEA;7;0,12
00743;H;ANSUMANA;7;0,12
00743;D;ARIANA;7;0,12
00743;D;AVRIL;7;0,12
00743;H;BABA;7;0,12
00743;D;BALJINDER;7;0,12
00743;H;BALJINDER;7;0,12
00743;H;BALJIT;7;0,12
00743;D;BEGOÑA;7;0,12
00743;D;BENITA;7;0,12
00743;H;BENITO;7;0,12
00743;H;BERNARDO;7;0,12
00743;H;BORJA;7;0,12
00743;H;BUENAVENTURA;7;0,12
00743;H;CLAUDI;7;0,12
00743;D;CLÀUDIA PATRÍCIA/CLAUDIA PATRICIA;7;0,12
00743;H;DALJIT;7;0,12
00743;D;DELFINA;7;0,12
00743;D;DINA;7;0,12
00743;H;EUSEBIO;7;0,12
00743;H;FEDERICO;7;0,12
00743;D;FINA;7;0,12
00743;D;FÀTIMA ZAHRA/FÁTIMA ZAHRA;7;0,12
00743;H;GERARDO;7;0,12
00743;D;GURDEEP;7;0,12
00743;D;GURPREET;7;0,12
00743;D;HALIMA;7;0,12
00743;H;HAMIDOU;7;0,12
00743;D;HARJINDER;7;0,12
00743;D;IDOIA;7;0,12
00743;H;IHOR;7;0,12
00743;D;ISATOU;7;0,12
00743;D;JASPREET;7;0,12
00743;H;JATINDER;7;0,12
00743;D;JING;7;0,12
00743;D;KARLA PATRICIA;7;0,12
00743;D;KULDEEP;7;0,12
00743;H;KULWINDER;7;0,12
00743;H;LIAM;7;0,12
00743;D;LUCIANA;7;0,12
00743;D;MAGALÍ;7;0,12
00743;H;MAHAMADU;7;0,12
00743;D;MAMASA;7;0,12
00743;H;MANDEEP;7;0,12
00743;D;MARCELINA;7;0,12
00743;H;MARCO ANTONIO;7;0,12
00743;D;MARIA DEL COLLELL;7;0,12
00743;D;MARIA DEL ROSARIO/MARÍA DEL ROSARIO;7;0,12
00743;D;MARIA ENGRÀCIA/MARÍA ENGRACIA;7;0,12
00743;D;MARIA LUZ/MARÍA LUZ;7;0,12
00743;H;MARK;7;0,12
00743;D;MARÍA PIEDAD;7;0,12
00743;D;MILENA;7;0,12
00743;H;MILOUD;7;0,12
00743;H;MYKHAYLO;7;0,12
00743;H;NARINDER;7;0,12
00743;D;NARINDER;7;0,12
00743;H;OLIVER;7;0,12
00743;H;PEDRO JOSÉ;7;0,12
00743;D;PIEDAD;7;0,12
00743;H;RAIMON/RAIMÓN;7;0,12
00743;D;RODICA;7;0,12
00743;D;ROXANA;7;0,12
00743;H;SEBASTIÀ;7;0,12
00743;D;SUSAGNA;7;0,12
00743;D;SVETLANA;7;0,12
00743;D;TATIANA;7;0,12
00743;H;THIAGO;7;0,12
00743;D;VIRGÍNIA/VIRGINIA;7;0,12
00743;H;WALID;7;0,12
00743;H;YASIN;7;0,12
00743;D;YOUSRA;7;0,12
00743;D;ZAIDA;7;0,12
00743;D;ZOÈ/ZOÉ/ZOE;7;0,12
00743;D;ÀNGELA MARIA/ÁNGELA MARÍA;7;0,12
00822;H;ABDELILAH;6;0,10
00822;H;ABDERRAHMAN;6;0,10
00822;H;ABDESSAMAD;6;0,10
00822;D;ADAMA;6;0,10
00822;D;AITANA;6;0,10
00822;H;ALEXIS;6;0,10
00822;H;ALHAGIE;6;0,10
00822;H;ALIE;6;0,10
00822;H;ALY;6;0,10
00822;H;AMADOU;6;0,10
00822;D;AMÈLIA/AMELIA;6;0,10
00822;H;ANASS;6;0,10
00822;H;ANTON/ANTÓN;6;0,10
00822;H;ARCADI;6;0,10
00822;D;ARIANNA;6;0,10
00822;D;ASCENSION/ASCENSIÓN;6;0,10
00822;D;AZIZA;6;0,10
00822;H;BASIRU;6;0,10
00822;H;BLAS;6;0,10
00822;D;CANDELÀRIA/CANDELARIA;6;0,10
00822;D;CORA;6;0,10
00822;H;CÁNDIDO;6;0,10
00822;H;DAMIÁN;6;0,10
00822;H;DARIO/DARÍO;6;0,10
00822;H;DMYTRO;6;0,10
00822;H;DUMITRU;6;0,10
00822;D;DÀLIA/DALIA;6;0,10
00822;D;DÈLIA/DELIA;6;0,10
00822;D;DÚNIA/DUNIA;6;0,10
00822;D;ESPERANÇA;6;0,10
00822;H;FERMÍN;6;0,10
00822;H;FRANCISCO MANUEL;6;0,10
00822;H;GAGANDEEP;6;0,10
00822;D;GEORGETA;6;0,10
00822;H;GUERAU;6;0,10
00822;D;HADDA;6;0,10
00822;H;HAJIE;6;0,10
00822;H;HAMID;6;0,10
00822;D;HATOU;6;0,10
00822;H;IDRISSA;6;0,10
00822;D;ILHAM;6;0,10
00822;H;ILYAS;6;0,10
00822;D;INAS;6;0,10
00822;H;ISSA;6;0,10
00822;D;IVETTE;6;0,10
00822;D;JAMILA;6;0,10
00822;H;JERÓNIMO;6;0,10
00822;H;JOSEP ANTONI;6;0,10
00822;H;JOSÉ RAMON/JOSÉ RAMÓN;6;0,10
00822;H;JUAN DAVID;6;0,10
00822;H;JUAN FELIPE;6;0,10
00822;H;JUAN MIGUEL;6;0,10
00822;H;JULIO CÈSAR/JULIO CÉSAR;6;0,10
00822;D;JULITA;6;0,10
00822;H;JUSTO;6;0,10
00822;D;JÈNIFER/JENIFER;6;0,10
00822;D;JÈSICA/JESICA;6;0,10
00822;H;KAI;6;0,10
00822;D;KARINA;6;0,10
00822;H;KULDIP;6;0,10
00822;H;KULVIR;6;0,10
00822;D;KUMBA;6;0,10
00822;H;LAU;6;0,10
00822;D;LEILA;6;0,10
00822;H;LUIS ANTONIO;6;0,10
00822;D;LUNA;6;0,10
00822;D;MAITE;6;0,10
00822;H;MANJIT;6;0,10
00822;D;MARCELA;6;0,10
00822;H;MARCO;6;0,10
00822;D;MARIA CATALINA/MARÍA CATALINA;6;0,10
00822;D;MARIA CONCEPCIÓ;6;0,10
00822;D;MARIA FRANCISCA/MARÍA FRANCISCA;6;0,10
00822;D;MARÍA SALUD;6;0,10
00822;D;MAYA;6;0,10
00822;H;MICHAEL;6;0,10
00822;H;MOUNIR;6;0,10
00822;H;MYKOLA;6;0,10
00822;D;NICOLE;6;0,10
00822;H;OLEKSANDR;6;0,10
00822;D;OLENA;6;0,10
00822;H;OTGER;6;0,10
00822;H;OUMAR;6;0,10
00822;H;OUSMANE;6;0,10
00822;H;PAPA;6;0,10
00822;D;PAQUITA;6;0,10
00822;H;PARDEEP;6;0,10
00822;D;PARVEEN;6;0,10
00822;D;PAULINA;6;0,10
00822;D;PETRA;6;0,10
00822;D;RACHIDA;6;0,10
00822;D;RAJWINDER;6;0,10
00822;H;RAVINDER;6;0,10
00822;D;REBECA;6;0,10
00822;H;RODRIGO;6;0,10
00822;D;ROSAURA;6;0,10
00822;H;ROSENDO;6;0,10
00822;D;SALUT;6;0,10
00822;D;SANAE;6;0,10
00822;H;SIDI;6;0,10
00822;D;SIHAM;6;0,10
00822;D;SOCORRO;6;0,10
00822;D;SOFIA MARIA/SOFÍA MARÍA;6;0,10
00822;D;SORAYA;6;0,10
00822;H;SOUFIAN;6;0,10
00822;H;TEODORO;6;0,10
00822;D;TRINITAT;6;0,10
00822;D;TXELL;6;0,10
00822;D;VINYET;6;0,10
00822;H;YOUNES;6;0,10
00822;D;ÀFRICA/ÁFRICA;6;0,10
00933;H;ABDOULIE;5;0,09
00933;H;ABUBAKARI;5;0,09
00933;D;ADELAIDA;5;0,09
00933;D;AISA;5;0,09
00933;D;AISETOU;5;0,09
00933;H;AKRAM;5;0,09
00933;H;ALFRED;5;0,09
00933;D;AMANDA;5;0,09
00933;H;AMANDEEP;5;0,09
00933;D;ANA ROSA;5;0,09
00933;D;ANDREIA;5;0,09
00933;H;ANOUAR;5;0,09
00933;H;ANTONIO JOSÉ;5;0,09
00933;D;ASMAE;5;0,09
00933;D;ASSUMPTA;5;0,09
00933;D;AZAHARA;5;0,09
00933;D;BALBINA;5;0,09
00933;H;BALBIR;5;0,09
00933;H;BALJINDER SINGH;5;0,09
00933;D;BALJIT;5;0,09
00933;H;BALTASAR;5;0,09
00933;H;BANGALLY;5;0,09
00933;D;BEATRIU;5;0,09
00933;H;BERNABÈ/BERNABÉ;5;0,09
00933;D;CARINA;5;0,09
00933;H;CARLOS EDUARDO;5;0,09
00933;D;CLOÈ/CLOE;5;0,09
00933;D;DALILA;5;0,09
00933;H;DANIEL ALBERTO;5;0,09
00933;H;DAOUDA;5;0,09
00933;H;DEREK;5;0,09
00933;D;DESIRÉE;5;0,09
00933;D;DIANA MARIA/DIANA MARÍA;5;0,09
00933;D;DONGMEI;5;0,09
00933;H;EMIL;5;0,09
00933;H;ESTANISLAO;5;0,09
00933;H;EUDALDO;5;0,09
00933;H;EUGENI;5;0,09
00933;D;FARAH;5;0,09
00933;D;FELICIDAD;5;0,09
00933;D;FLORINDA;5;0,09
00933;H;GEORGE;5;0,09
00933;D;GERTRUDIS;5;0,09
00933;D;GREGÒRIA/GREGORIA;5;0,09
00933;H;GUIM;5;0,09
00933;H;HAFID;5;0,09
00933;D;HAJAR;5;0,09
00933;D;HARPREET;5;0,09
00933;H;HARWINDER;5;0,09
00933;D;HEURA;5;0,09
00933;H;IBAN;5;0,09
00933;D;IBTISSAM;5;0,09
00933;D;IMANE;5;0,09
00933;H;IMANOL;5;0,09
00933;D;IRMA;5;0,09
00933;D;ISRAA;5;0,09
00933;D;IULIANA;5;0,09
00933;H;IVO;5;0,09
00933;H;JAGTAR;5;0,09
00933;H;JASBIR;5;0,09
00933;H;JASPREET;5;0,09
00933;H;JASWINDER;5;0,09
00933;H;JASWINDER SINGH;5;0,09
00933;H;JESÚS MANUEL;5;0,09
00933;H;JOAN MANEL;5;0,09
00933;H;JOAN MANUEL;5;0,09
00933;H;JOAN MARIA/JOAN MARÍA;5;0,09
00933;H;JOAN MIQUEL;5;0,09
00933;H;JUAN ANDRÉS;5;0,09
00933;H;JUAN DIEGO;5;0,09
00933;D;JUANA MARIA/JUANA MARÍA;5;0,09
00933;D;JUSTA;5;0,09
00933;H;KARAMJIT;5;0,09
00933;D;KULWANT;5;0,09
00933;H;LEANDRO;5;0,09
00933;D;LEIRE;5;0,09
00933;H;LUIS ALBERTO;5;0,09
00933;H;LUIS FERNANDO;5;0,09
00933;D;LUISA FERNANDA;5;0,09
00933;D;LUZ DIVINA;5;0,09
00933;H;MARCIAL;5;0,09
00933;D;MARIA AMPARO/MARÍA AMPARO;5;0,09
00933;D;MARIA DE LAS MERCEDES/MARÍA DE LAS MERCEDES;5;0,09
00933;D;MARIA ENCARNACIÓN/MARÍA ENCARNACIÓN;5;0,09
00933;D;MARIA ESTRELLA/MARÍA ESTRELLA;5;0,09
00933;D;MARIA FERNANDA/MARÍA FERNANDA;5;0,09
00933;D;MARIA INÉS/MARÍA INÉS;5;0,09
00933;D;MARIA PAZ/MARÍA PAZ;5;0,09
00933;D;MARIA REMEDIOS/MARÍA REMEDIOS;5;0,09
00933;D;MARIBEL;5;0,09
00933;D;MARIIA;5;0,09
00933;D;MARISOL;5;0,09
00933;D;MARWA;5;0,09
00933;H;MHAMED;5;0,09
00933;H;MOMODOU;5;0,09
00933;H;MUHAMMADOU;5;0,09
00933;H;MÁXIMO;5;0,09
00933;D;NATIVITAT;5;0,09
00933;D;NAVPREET;5;0,09
00933;H;NELSON;5;0,09
00933;H;NOUREDDINE;5;0,09
00933;D;NYUMA;5;0,09
00933;D;OLIVA;5;0,09
00933;D;PARAMJIT;5;0,09
00933;D;PARMINDER;5;0,09
00933;H;PASCUAL;5;0,09
00933;H;PATRICIO;5;0,09
00933;H;PAULINO;5;0,09
00933;H;PEDRO PABLO;5;0,09
00933;D;RAJINDER;5;0,09
00933;D;SALIMA;5;0,09
00933;D;SALOMÉ;5;0,09
00933;D;SARABJIT;5;0,09
00933;H;SARABJIT;5;0,09
00933;D;SARAY;5;0,09
00933;H;SAÜC/SAUC;5;0,09
00933;H;SERGIY;5;0,09
00933;D;SOFIIA;5;0,09
00933;H;SOULEYMANE;5;0,09
00933;D;SURINDER;5;0,09
00933;H;SURINDER;5;0,09
00933;H;TAJINDER;5;0,09
00933;H;UMARU;5;0,09
00933;H;URIEL;5;0,09
00933;D;VERONIKA;5;0,09
00933;H;VIDAL;5;0,09
00933;D;VIRA;5;0,09
00933;D;VIRTUDES;5;0,09
00933;H;VITALIY;5;0,09
00933;H;VLADYSLAV;5;0,09
00933;D;YAIZA;5;0,09
00933;D;YASMINE;5;0,09
00933;H;YONG;5;0,09
00933;D;ZAHRA;5;0,09
00933;H;ÀLVAR;5;0,09
00933;D;ÀNNIA/ANNIA;5;0,09
00933;D;ÚRSULA;5;0,09
01070;H;ABDELHADI;4;0,07
01070;H;ABDELKARIM;4;0,07
01070;H;ABDOU;4;0,07
01070;H;ABOUBACAR;4;0,07
01070;H;AISSA;4;0,07
01070;H;ALAGIE;4;0,07
01070;D;ALBERTA;4;0,07
01070;H;ALEKSANDER;4;0,07
01070;H;ALGUER;4;0,07
01070;H;ALHAJI;4;0,07
01070;D;ALICE;4;0,07
01070;H;ALIEU;4;0,07
01070;D;ALMA;4;0,07
01070;H;AMADOR;4;0,07
01070;D;AMAIA;4;0,07
01070;D;AMAL;4;0,07
01070;D;AMANPREET;4;0,07
01070;H;AMAR;4;0,07
01070;H;AMAT;4;0,07
01070;H;AMIN;4;0,07
01070;H;AMINE;4;0,07
01070;D;AMIRA;4;0,07
01070;D;ANA LUCÍA;4;0,07
01070;D;ANAMARIA;4;0,07
01070;H;ANDRII;4;0,07
01070;D;ANGÈLICA/ANGÉLICA;4;0,07
01070;H;ANTONIO JESÚS;4;0,07
01070;H;ARAM;4;0,07
01070;D;ARES;4;0,07
01070;H;ARMAND;4;0,07
01070;H;ARMANDO;4;0,07
01070;D;ASHA;4;0,07
01070;D;ASMAA;4;0,07
01070;H;BAHARU;4;0,07
01070;H;BALDEV;4;0,07
01070;D;BELINDA;4;0,07
01070;D;BERNADETTE;4;0,07
01070;D;BERNARDA;4;0,07
01070;H;BHUPINDER;4;0,07
01070;D;BOHDANA;4;0,07
01070;H;BRUC;4;0,07
01070;H;CARLOS JAVIER;4;0,07
01070;H;CARLOS MANUEL;4;0,07
01070;D;CINTA;4;0,07
01070;H;CIPRIAN;4;0,07
01070;H;CLAUDIO;4;0,07
01070;D;COLOMA;4;0,07
01070;H;COSTEL;4;0,07
01070;H;CÈSAR AUGUSTO/CÉSAR AUGUSTO;4;0,07
01070;D;DARIA/DARÍA;4;0,07
01070;H;DELFIN/DELFÍN;4;0,07
01070;D;DIANA PATRICIA;4;0,07
01070;D;ELBA;4;0,07
01070;H;EMILIO JOSÉ;4;0,07
01070;D;EMILY;4;0,07
01070;D;ENCARNA;4;0,07
01070;D;ENCARNACIO;4;0,07
01070;D;ENRICA;4;0,07
01070;D;ERICA;4;0,07
01070;H;FACUNDO;4;0,07
01070;H;FARID;4;0,07
01070;D;FAUSTINA;4;0,07
01070;H;FELIP;4;0,07
01070;D;FILOMENA;4;0,07
01070;D;FLORÈNCIA/FLORENCIA;4;0,07
01070;H;FODAY;4;0,07
01070;H;FRANCISCO JESÚS;4;0,07
01070;H;FREDERIC;4;0,07
01070;H;GAEL;4;0,07
01070;D;GENOVEVA;4;0,07
01070;D;GEORGIANA;4;0,07
01070;D;GLÒRIA MARIA/GLORIA MARÍA;4;0,07
01070;H;GONZALO;4;0,07
01070;H;GORKA;4;0,07
01070;D;GRACIELA;4;0,07
01070;H;GREGORI;4;0,07
01070;D;GRETA;4;0,07
01070;D;GRISELDA;4;0,07
01070;D;GUNDO;4;0,07
01070;H;GURJANT;4;0,07
01070;H;GURJEET;4;0,07
01070;D;GURLEEN;4;0,07
01070;H;GURMUKH;4;0,07
01070;H;GURPREET SINGH;4;0,07
01070;H;GUSTAVO;4;0,07
01070;H;GUSTAVO ADOLFO;4;0,07
01070;D;HABIBA;4;0,07
01070;H;HAGI;4;0,07
01070;H;HAKIM;4;0,07
01070;H;HARJINDER;4;0,07
01070;D;HARJIT;4;0,07
01070;H;HARJIT;4;0,07
01070;H;HARJOT;4;0,07
01070;H;HARNEK;4;0,07
01070;D;HATOUMATA;4;0,07
01070;D;HOURIA;4;0,07
01070;H;HUG;4;0,07
01070;H;ILÍAS;4;0,07
01070;H;IMAD;4;0,07
01070;H;INDERJIT;4;0,07
01070;D;INNA;4;0,07
01070;H;IONEL;4;0,07
01070;H;IONUT ALEXANDRU;4;0,07
01070;D;ISABELLA;4;0,07
01070;H;ISMAILA;4;0,07
01070;H;ISRAEL;4;0,07
01070;H;IYAD;4;0,07
01070;H;IÑAKI;4;0,07
01070;D;JACINTA;4;0,07
01070;H;JACOB;4;0,07
01070;D;JAINABA;4;0,07
01070;H;JASKARAN;4;0,07
01070;D;JASMEET;4;0,07
01070;H;JASWANT;4;0,07
01070;D;JENABU;4;0,07
01070;D;JENINA;4;0,07
01070;H;JESÚS MARIA/JESÚS MARIÀ/JESÚS MARÍA;4;0,07
01070;H;JOAN ALBERT;4;0,07
01070;H;JOAN CARLES;4;0,07
01070;H;JOAN RAMON/JOAN RAMÓN;4;0,07
01070;H;JOB;4;0,07
01070;H;JORGE LUIS;4;0,07
01070;H;JOSEP MANEL;4;0,07
01070;D;JOSEPA;4;0,07
01070;H;JOSUÈ/JOSUÉ;4;0,07
01070;H;JOSÉ ALBERTO;4;0,07
01070;H;JOSÉ DANIEL;4;0,07
01070;H;JOSÉ FERNANDO;4;0,07
01070;H;JOSÉ GABRIEL;4;0,07
01070;H;JOSÉ ÀNGEL/JOSÉ ÁNGEL;4;0,07
01070;H;JUAN BAUTISTA;4;0,07
01070;H;KAMAL;4;0,07
01070;D;KAMALJIT;4;0,07
01070;H;KARAM;4;0,07
01070;D;KARAMJIT;4;0,07
01070;D;KORA;4;0,07
01070;H;KULWANT;4;0,07
01070;H;LAHCEN;4;0,07
01070;H;LEONARDO;4;0,07
01070;H;LEÓN;4;0,07
01070;D;LLUM;4;0,07
01070;D;LUA;4;0,07
01070;D;LUISA MARIA/LUISA MARÍA;4;0,07
01070;D;LUZ MARINA;4;0,07
01070;H;MALKIT;4;0,07
01070;D;MANDEEP KAUR;4;0,07
01070;D;MANJEET;4;0,07
01070;H;MANJIT SINGH;4;0,07
01070;H;MANPREET;4;0,07
01070;D;MARIA ALEJANDRA/MARÍA ALEJANDRA;4;0,07
01070;D;MARIA BEGOÑA/MARÍA BEGOÑA;4;0,07
01070;D;MARIA CINTA/MARÍA CINTA;4;0,07
01070;D;MARIA CRUZ/MARÍA CRUZ;4;0,07
01070;D;MARIA DEL MONTSERRAT/MARÍA DEL MONTSERRAT;4;0,07
01070;D;MARIA ESTEL/MARÍA ESTEL;4;0,07
01070;D;MARIA ESTHER/MARÍA ESTHER;4;0,07
01070;D;MARIA IMMACULADA;4;0,07
01070;D;MARIA MANUELA/MARÍA MANUELA;4;0,07
01070;D;MARIA PAU/MARÍA PAU;4;0,07
01070;D;MARIA PAULA/MARÍA PAULA;4;0,07
01070;D;MARIAN;4;0,07
01070;H;MARIÀ;4;0,07
01070;H;MARTIRIA;4;0,07
01070;D;MEI;4;0,07
01070;H;MELCHOR;4;0,07
01070;D;MICAELA;4;0,07
01070;H;MIKEL;4;0,07
01070;D;MIRELA;4;0,07
01070;H;MOHAMED AMINE;4;0,07
01070;H;MOHAN;4;0,07
01070;H;MUHAMED;4;0,07
01070;H;NAVDEEP;4;0,07
01070;H;NAVJOT;4;0,07
01070;D;NAVNEET;4;0,07
01070;D;NAYARA;4;0,07
01070;H;NAZAR;4;0,07
01070;D;NAZIHA;4;0,07
01070;H;NIZAR;4;0,07
01070;D;NYIMA;4;0,07
01070;D;NÍDIA/NIDIA;4;0,07
01070;H;OLEG;4;0,07
01070;D;OLEKSANDRA;4;0,07
01070;H;PAULO;4;0,07
01070;H;PEDRO ANTONIO;4;0,07
01070;H;PEDRO LUIS;4;0,07
01070;D;PETRONILA;4;0,07
01070;D;RABIA;4;0,07
01070;D;RAIMUNDA;4;0,07
01070;H;REDOUAN;4;0,07
01070;H;ROBIN/ROBÍN;4;0,07
01070;D;ROSA ANA;4;0,07
01070;D;RUPINDER;4;0,07
01070;D;RÀNIA/RANIA;4;0,07
01070;H;SAAD;4;0,07
01070;H;SAIBOU;4;0,07
01070;H;SALVIO;4;0,07
01070;H;SAMI;4;0,07
01070;D;SANAA;4;0,07
01070;D;SANDRA MILENA;4;0,07
01070;H;SANTOKH;4;0,07
01070;H;SARJO;4;0,07
01070;D;SATWINDER;4;0,07
01070;D;SEBASTIANA;4;0,07
01070;H;SEKOU;4;0,07
01070;H;SHENG;4;0,07
01070;D;SIMONA;4;0,07
01070;D;SOUAD;4;0,07
01070;H;STEPAN;4;0,07
01070;H;SUFIAN;4;0,07
01070;H;SUKHDEV;4;0,07
01070;D;SUKHJIT;4;0,07
01070;H;SUKHVIR;4;0,07
01070;H;SUKHWINDER SINGH;4;0,07
01070;D;TERESA DE JESÚS;4;0,07
01070;H;TIDIANE;4;0,07
01070;H;VICTORIANO;4;0,07
01070;D;WASSIMA;4;0,07
01070;H;WEI;4;0,07
01070;H;XEVI;4;0,07
01070;D;XIUYING;4;0,07
01070;H;YAGO;4;0,07
01070;H;YAHYA;4;0,07
01070;H;YAROSLAV;4;0,07
01070;D;YING;4;0,07
01070;H;YUCHEN;4;0,07
01070;D;YULIA;4;0,07
01070;H;YUSUPHA;4;0,07
01070;H;YUXUAN;4;0,07
01070;D;YUYING;4;0,07
01070;H;ZACARÍAS;4;0,07
01070;D;ZINEB;4;0,07
01070;D;ÀGATA/ÁGATA;4;0,07
01070;D;ÈNIA/ENIA;4;0,07
01070;H;ÒSCAR EDUARDO/ÓSCAR EDUARDO;4;0,07

