# Noms de la població. 2020
# Selva
# Font: Idescat, a partir del Registre de Població de Catalunya.
# Nota: ‰ calculat sobre el total de la població a la dècada seleccionada.
# Nota: Només es mostren els noms de freqüència igual o superior a 4.
# Institut d'Estadística de Catalunya
# http://www.idescat.cat/noms/?sexe=0&res=d34
# Pos.;Sexe;Nom;Rànquing. Freqüència;Rànquing. ‰
01352;D;JASWINDER;10;0,06
01352;H;JESÚS MARIA/JESÚS MARIÀ/JESÚS MARÍA;10;0,06
01352;H;JOHN;10;0,06
01352;H;JORGE ALBERTO;10;0,06
01352;H;JOSHUA;10;0,06
01352;H;KALILU;10;0,06
01352;D;KATARINA;10;0,06
01352;H;KIRILL;10;0,06
01352;H;KRASIMIR;10;0,06
01352;D;LENUTA;10;0,06
01352;D;LIANA;10;0,06
01352;D;LUANA;10;0,06
01352;D;LUCRECIA;10;0,06
01352;H;LUIS FRANCISCO;10;0,06
01352;H;LUIS ÀNGEL;10;0,06
01352;D;LYUDMYLA;10;0,06
01352;H;MAGÍ;10;0,06
01352;H;MANJIT;10;0,06
01352;D;MARAVILLAS;10;0,06
01352;D;MARIA ALBA/MARÍA ALBA;10;0,06
01352;D;MARIA ANA/MARÍA ANA;10;0,06
01352;D;MARIA ASCENSION;10;0,06
01352;D;MARIA EULÀLIA/MARÍA EULALIA;10;0,06
01352;D;MARIA REMEI;10;0,06
01352;D;MARIA SUSANA/MARÍA SUSANA;10;0,06
01352;D;MARIAN;10;0,06
01352;D;MARIEM;10;0,06
01352;D;MARISA;10;0,06
01352;H;MHAMED;10;0,06
01352;H;MILOUD;10;0,06
01352;H;MODI;10;0,06
01352;H;MUHAMMADOU;10;0,06
01352;H;MYKHAYLO;10;0,06
01352;D;NADINA;10;0,06
01352;H;NADIR;10;0,06
01352;H;NAHUEL;10;0,06
01352;H;NAJIM;10;0,06
01352;H;NICANOR;10;0,06
01352;H;NICOLAU;10;0,06
01352;H;OLEH;10;0,06
01352;D;PAMELA;10;0,06
01352;D;PARAMJIT;10;0,06
01352;H;PARMINDER;10;0,06
01352;H;PETRO;10;0,06
01352;D;PIETAT;10;0,06
01352;D;PRESENTACIÓN;10;0,06
01352;H;RAIMUNDO;10;0,06
01352;H;RAVINDER;10;0,06
01352;H;ROGELIO;10;0,06
01352;H;ROSSEND;10;0,06
01352;D;SALIMA;10;0,06
01352;H;SALVATORE;10;0,06
01352;D;SAMANTHA;10;0,06
01352;H;SERHIY;10;0,06
01352;D;SOPHIA;10;0,06
01352;H;TAOUFIK;10;0,06
01352;D;TOURIA;10;0,06
01352;H;VADYM;10;0,06
01352;H;VALENTINO;10;0,06
01352;D;VALERIIA;10;0,06
01352;D;VIKTORIA;10;0,06
01352;D;VIORICA;10;0,06
01352;H;VITALIY;10;0,06
01352;H;WILLIAM;10;0,06
01352;H;YAHYA;10;0,06
01352;D;YAMINA;10;0,06
01352;D;YANA;10;0,06
01352;H;YAROSLAV;10;0,06
01352;H;ZAKARIAE;10;0,06
01352;D;ÀGATA/ÁGATA;10;0,06
01352;H;ÀNGELO/ÁNGELO;10;0,06
01469;H;ABUBACARR;9;0,05
01469;D;ALAE;9;0,05
01469;D;ALESSANDRA;9;0,05
01469;H;ALIEU;9;0,05
01469;H;AMAR;9;0,05
01469;H;ANASS;9;0,05
01469;D;ANNE MARIE;9;0,05
01469;H;ANTONIO JAVIER;9;0,05
01469;H;ARCADIO;9;0,05
01469;H;ATANAS;9;0,05
01469;D;AVELINA;9;0,05
01469;D;BALJINDER;9;0,05
01469;H;BHUPINDER;9;0,05
01469;H;BIENVENIDO;9;0,05
01469;H;BRAULIO;9;0,05
01469;H;CARLOS ANDRÉS;9;0,05
01469;D;CARMEN MARIA/CARMEN MARÍA;9;0,05
01469;H;CAYETANO;9;0,05
01469;D;CELESTINA;9;0,05
01469;D;CHRISTIANE;9;0,05
01469;H;CHRISTOPHER;9;0,05
01469;H;CIRO;9;0,05
01469;H;CLAUDI;9;0,05
01469;D;CONSTANZA;9;0,05
01469;H;COSME;9;0,05
01469;D;CUSTÒDIA/CUSTODIA;9;0,05
01469;D;CYNTHIA;9;0,05
01469;D;DAYANA;9;0,05
01469;H;DIEGO MARTÍN;9;0,05
01469;H;ELIES/ELÍES;9;0,05
01469;H;ELISEO;9;0,05
01469;D;EMILY;9;0,05
01469;D;ENCARNACIO;9;0,05
01469;D;EROLA;9;0,05
01469;H;ESTANISLAO;9;0,05
01469;H;ETHAN;9;0,05
01469;D;EVANGELINA;9;0,05
01469;D;EVGENIA;9;0,05
01469;H;EVGENII;9;0,05
01469;D;FATIMA ZAHRAE;9;0,05
01469;D;FATOUMATTA;9;0,05
01469;H;FILIP;9;0,05
01469;D;FRANCINA;9;0,05
01469;H;GAGANDEEP;9;0,05
01469;H;GEORGE;9;0,05
01469;H;GEORGI;9;0,05
01469;H;GURMEET;9;0,05
01469;D;GURPREET;9;0,05
01469;H;HAGI;9;0,05
01469;D;HANAE;9;0,05
01469;H;HARDEEP;9;0,05
01469;H;HIGINIO;9;0,05
01469;H;HIPÓLITO;9;0,05
01469;H;ILIA;9;0,05
01469;D;ILONA;9;0,05
01469;H;ILYA;9;0,05
01469;H;IMANOL;9;0,05
01469;D;IONELA;9;0,05
01469;D;IVANNA;9;0,05
01469;H;JASKARAN;9;0,05
01469;H;JATINDER;9;0,05
01469;H;JOAN FRANCESC;9;0,05
01469;H;JOAN MARIA/JOAN MARÍA;9;0,05
01469;H;JORGE ENRIQUE;9;0,05
01469;H;JORGE JAVIER;9;0,05
01469;H;JUAN ENRIQUE;9;0,05
01469;H;JUAN VICENTE;9;0,05
01469;D;KATARZYNA;9;0,05
01469;H;KISSIMA;9;0,05
01469;H;KULWANT;9;0,05
01469;H;LAHCEN;9;0,05
01469;H;LARBI;9;0,05
01469;H;LIVIU;9;0,05
01469;H;LUCIO;9;0,05
01469;H;LUIS CARLOS;9;0,05
01469;D;LUISA MARIA/LUISA MARÍA;9;0,05
01469;H;LÁZARO;9;0,05
01469;H;MALAMIN;9;0,05
01469;H;MANUEL ALEJANDRO;9;0,05
01469;D;MARCELA ALEJANDRA;9;0,05
01469;D;MARIA ARACELI/MARÍA ARACELI;9;0,05
01469;D;MARIA DE LA CRUZ;9;0,05
01469;D;MARIA DEL SOL/MARÍA DEL SOL;9;0,05
01469;D;MARIA ESTRELLA/MARÍA ESTRELLA;9;0,05
01469;D;MARIA RAMONA/MARÍA RAMONA;9;0,05
01469;D;MAROUA;9;0,05
01469;H;MARWAN;9;0,05
01469;D;MARYEM;9;0,05
01469;D;MARÍA SALUD;9;0,05
01469;D;MARÍA VISITACIÓN;9;0,05
01469;D;MAYRA;9;0,05
01469;H;MEHDI;9;0,05
01469;H;MELCHOR;9;0,05
01469;D;MODESTA;9;0,05
01469;H;MOHAMED REDA;9;0,05
01469;D;MOUNIA;9;0,05
01469;D;NARCISA;9;0,05
01469;D;NAVDEEP;9;0,05
01469;D;NAVNEET;9;0,05
01469;H;NIKOLAI;9;0,05
01469;D;OLALLA;9;0,05
01469;D;OLESYA;9;0,05
01469;D;OLGA MARIA/OLGA MARÍA;9;0,05
01469;D;OUMOU;9;0,05
01469;H;PEDRO JAVIER;9;0,05
01469;H;RICHARD;9;0,05
01469;H;ROBIN/ROBÍN;9;0,05
01469;H;SANDRO;9;0,05
01469;H;SARBJIT;9;0,05
01469;D;SERAFINA;9;0,05
01469;H;SERHII;9;0,05
01469;H;SILVESTRE;9;0,05
01469;D;SOFYA;9;0,05
01469;D;STEPHANIE;9;0,05
01469;D;SUKHWINDER;9;0,05
01469;D;SUSAGNA;9;0,05
01469;H;TIMUR;9;0,05
01469;H;VALENTÍ;9;0,05
01469;H;VALERY;9;0,05
01469;H;VASIL;9;0,05
01469;H;VIDAL;9;0,05
01469;H;WASSIM;9;0,05
01469;D;WIAM;9;0,05
01469;H;YAEL;9;0,05
01469;H;YUSUF;9;0,05
01469;D;ZAYNAB;9;0,05
01595;H;ABDELHAMID;8;0,05
01595;H;ADNAN;8;0,05
01595;H;ADRIANO;8;0,05
01595;D;AINOHA;8;0,05
01595;D;AISSATOU;8;0,05
01595;D;ALBA MARIA/ALBA MARÍA;8;0,05
01595;H;ALBERTO JOSÉ;8;0,05
01595;H;ALEN;8;0,05
01595;H;ALEXEI;8;0,05
01595;H;ALGUER;8;0,05
01595;H;AMADEU;8;0,05
01595;H;AMRIK;8;0,05
01595;D;ANA PAULA;8;0,05
01595;D;ANASTASIYA;8;0,05
01595;H;ANATOLIY;8;0,05
01595;H;ANDRE/ANDRÉ;8;0,05
01595;D;ANISSA;8;0,05
01595;H;ARES;8;0,05
01595;D;ASMA;8;0,05
01595;D;ATIKA;8;0,05
01595;H;AVTAR;8;0,05
01595;D;AWA;8;0,05
01595;D;BALBINA;8;0,05
01595;D;BEATRIU;8;0,05
01595;H;BONIFACIO;8;0,05
01595;H;BOUSSELHAM;8;0,05
01595;H;BRU;8;0,05
01595;D;CANDELÀRIA/CANDELARIA;8;0,05
01595;H;CARLOS DANIEL;8;0,05
01595;H;CARLOS MANUEL;8;0,05
01595;D;CATHERINE;8;0,05
01595;H;CELSO;8;0,05
01595;H;CESAREO;8;0,05
01595;D;CINTA;8;0,05
01595;H;CÈSAR AUGUSTO/CÉSAR AUGUSTO;8;0,05
01595;H;DANTE;8;0,05
01595;D;DARYA;8;0,05
01595;H;DESIDERIO;8;0,05
01595;D;DESIRE;8;0,05
01595;D;DIANA MARIA/DIANA MARÍA;8;0,05
01595;H;DIEGO FERNANDO;8;0,05
01595;H;DIEGO NICOLÁS;8;0,05
01595;D;DOINA;8;0,05
01595;D;DORA;8;0,05
01595;D;DÈNIA/DENIA;8;0,05
01595;H;EDER;8;0,05
01595;D;EDITH;8;0,05
01595;H;ELIAN/ELIÁN;8;0,05
01595;D;ELÀDIA/ELADIA;8;0,05
01595;H;ENEKO;8;0,05
01595;D;FAUSTINA;8;0,05
01595;D;FEDERICA;8;0,05
01595;H;FERNANDO MANUEL;8;0,05
01595;D;FOUZIA;8;0,05
01595;D;GAIA;8;0,05
01595;H;GENARO;8;0,05
01595;H;GEORGII;8;0,05
01595;H;GIANLUCA;8;0,05
01595;H;GREGORI;8;0,05
01595;D;GRISELDA;8;0,05
01595;H;GUSTAVO ADOLFO;8;0,05
01595;D;HARJINDER;8;0,05
01595;H;HAROUNA;8;0,05
01595;H;HARUNA;8;0,05
01595;D;HASNAE;8;0,05
01595;D;HELGA;8;0,05
01595;D;HIND;8;0,05
01595;D;IBTISSAM;8;0,05
01595;D;INGA;8;0,05
01595;D;IULIANA;8;0,05
01595;H;JOAN MIQUEL;8;0,05
01595;H;JOSÉ EDUARDO;8;0,05
01595;H;JOSÉ PABLO;8;0,05
01595;H;JOSÉ PEDRO;8;0,05
01595;D;JULIETTE;8;0,05
01595;D;KAMALJIT;8;0,05
01595;D;KARLA;8;0,05
01595;D;KATHERINE;8;0,05
01595;H;KAWSU;8;0,05
01595;H;KHALIL;8;0,05
01595;D;KULDEEP;8;0,05
01595;H;LAKHWINDER;8;0,05
01595;D;LAMIA;8;0,05
01595;D;LARYSA;8;0,05
01595;H;LAUTARO;8;0,05
01595;D;LUDMILA;8;0,05
01595;H;LUIS ENRIQUE;8;0,05
01595;D;LUMINITA;8;0,05
01595;H;LUÍS EDUARDO;8;0,05
01595;H;MAMADI;8;0,05
01595;D;MANAL;8;0,05
01595;H;MANINDER;8;0,05
01595;H;MANUEL JOSÉ;8;0,05
01595;D;MARA;8;0,05
01595;D;MARIA ALÍCIA/MARÍA ALICIA;8;0,05
01595;D;MARIA ANGUSTIAS;8;0,05
01595;D;MARIA CONSOL;8;0,05
01595;D;MARIA DE LA LUZ/MARÍA DE LA LUZ;8;0,05
01595;D;MARIA ELVIRA/MARÍA ELVIRA;8;0,05
01595;D;MARIA GEMA/MARÍA GEMA;8;0,05
01595;D;MARIA GEMMA/MARÍA GEMMA;8;0,05
01595;D;MARIA JOSEP;8;0,05
01595;D;MARIA LEONOR/MARÍA LEONOR;8;0,05
01595;D;MARIA LORETO;8;0,05
01595;D;MARIA OLGA/MARÍA OLGA;8;0,05
01595;D;MARIA PIETAT;8;0,05
01595;D;MARIA RAQUEL/MARÍA RAQUEL;8;0,05
01595;D;MARTA MARIA/MARTA MARÍA;8;0,05
01595;D;MARTHA LUCIA;8;0,05
01595;H;MATVEI;8;0,05
01595;D;MELISA;8;0,05
01595;D;MERYEM;8;0,05
01595;H;MILAN/MILÁN;8;0,05
01595;D;MIMOUNT;8;0,05
01595;D;MIRELA;8;0,05
01595;D;MISERICÒRDIA/MISERICORDIA;8;0,05
01595;D;NAILA;8;0,05
01595;H;NAJIB;8;0,05
01595;D;NANCY;8;0,05
01595;H;NECULAI;8;0,05
01595;H;NEIZAN;8;0,05
01595;H;OTMAN;8;0,05
01595;D;OUAFAE;8;0,05
01595;H;PARDEEP;8;0,05
01595;D;PAULA MARIA/PAULA MARÍA;8;0,05
01595;H;PEDRO MIGUEL;8;0,05
01595;H;PHILIPPE;8;0,05
01595;D;PROVIDÈNCIA/PROVIDENCIA;8;0,05
01595;D;RAJAE;8;0,05
01595;H;RAJINDER;8;0,05
01595;D;ROSANNA;8;0,05
01595;D;RUPINDER;8;0,05
01595;D;SAADIA;8;0,05
01595;H;SAIHOU;8;0,05
01595;D;SAMIA;8;0,05
01595;D;SANAA;8;0,05
01595;D;SEBASTIANA;8;0,05
01595;H;SERGII;8;0,05
01595;H;SIXTO;8;0,05
01595;H;STOYAN;8;0,05
01595;H;TAHA;8;0,05
01595;D;TAMIMOUNT;8;0,05
01595;D;TELMA;8;0,05
01595;D;TXELL;8;0,05
01595;H;ULISES;8;0,05
01595;D;VIKTORIYA;8;0,05
01595;D;VIOLANT;8;0,05
01595;H;VLADYSLAV;8;0,05
01595;D;WENDY;8;0,05
01595;D;YARA;8;0,05
01595;H;YASSIR;8;0,05
01595;H;YERAI;8;0,05
01595;D;YULIIA;8;0,05
01595;D;ZHANNA;8;0,05
01595;H;ZORAN;8;0,05
01595;D;ÈLIANE/ELIANE;8;0,05
01751;H;ABDALLAH;7;0,04
01751;H;ABDELAAZIZ;7;0,04
01751;H;ABDELOUAHAB;7;0,04
01751;D;ABIGAÏL/ABIGAIL;7;0,04
01751;H;ABOU;7;0,04
01751;H;ABOUBACAR;7;0,04
01751;H;AIDAN;7;0,04
01751;H;AISSA;7;0,04
01751;H;ALAIN;7;0,04
01751;H;ALDO;7;0,04
01751;H;ALEJANDRO JOSÉ;7;0,04
01751;H;ALESSIO;7;0,04
01751;H;ALEXANDRO;7;0,04
01751;H;ALPHA;7;0,04
01751;D;AMARA;7;0,04
01751;D;ANA LAURA;7;0,04
01751;H;ANASTASIO;7;0,04
01751;H;ANDREW;7;0,04
01751;H;ANDRÉS FELIPE;7;0,04
01751;D;ANISOARA;7;0,04
01751;H;ANTONIO DAVID;7;0,04
01751;H;ANTONIO ÀNGEL/ANTONIO ÁNGEL;7;0,04
01751;H;ARIA/ARIÀ;7;0,04
01751;H;ARNALDO;7;0,04
01751;D;ASHA;7;0,04
01751;H;ASHOK;7;0,04
01751;D;AURICA;7;0,04
01751;H;BALDOMERO;7;0,04
01751;H;BALJIT;7;0,04
01751;D;BELLA;7;0,04
01751;H;BRAIS;7;0,04
01751;H;BRAYAN;7;0,04
01751;D;BRIGITTE;7;0,04
01751;D;CAMÈLIA/CAMELIA;7;0,04
01751;H;CARLOS JOSÉ;7;0,04
01751;H;CASIMIRO;7;0,04
01751;D;CHANTAL;7;0,04
01751;D;CLARA MARIA/CLARA MARÍA;7;0,04
01751;H;CLIMENT;7;0,04
01751;D;CONCHITA;7;0,04
01751;H;CONRAD;7;0,04
01751;D;CONSTANTINA;7;0,04
01751;H;DANIEL ANTONIO;7;0,04
01751;H;DANIL;7;0,04
01751;D;DOAE;7;0,04
01751;D;DOMINGA;7;0,04
01751;H;DORIAN;7;0,04
01751;D;EDELMIRA;7;0,04
01751;D;EIDER;7;0,04
01751;H;EL MUSTAPHA;7;0,04
01751;D;ELIANA;7;0,04
01751;H;EROS;7;0,04
01751;D;FANNY;7;0,04
01751;D;FAOUZIA;7;0,04
01751;H;FELICIANO;7;0,04
01751;D;FELIPA;7;0,04
01751;H;FERMÍ;7;0,04
01751;D;FIRDAWS;7;0,04
01751;H;FLORENTINO;7;0,04
01751;H;FODE;7;0,04
01751;H;FRANCISCO DE PAULA;7;0,04
01751;H;GERÓNIMO;7;0,04
01751;D;GHIZLAN;7;0,04
01751;D;GLÒRIA MARIA/GLORIA MARÍA;7;0,04
01751;H;GUIFRÉ;7;0,04
01751;D;HANA;7;0,04
01751;D;HIDAYA;7;0,04
01751;D;HILÀRIA/HILARIA;7;0,04
01751;D;INMACULADA CONCEPCIÓ;7;0,04
01751;H;INOCENCIO;7;0,04
01751;D;INSAF;7;0,04
01751;D;ISAURA;7;0,04
01751;H;ISMAILA;7;0,04
01751;D;ISOLDA;7;0,04
01751;D;ITZEL;7;0,04
01751;H;JASPREET;7;0,04
01751;D;JASVIR;7;0,04
01751;H;JASVIR;7;0,04
01751;D;JERONIMA;7;0,04
01751;H;JESÚS ANTONIO;7;0,04
01751;H;JESÚS ÀNGEL/JESÚS ÁNGEL;7;0,04
01751;D;JINAN;7;0,04
01751;H;JOAN RAMON/JOAN RAMÓN;7;0,04
01751;H;JORDI JOSEP;7;0,04
01751;H;JORGE JUAN;7;0,04
01751;D;JORGINA;7;0,04
01751;D;JOSEFA MARIA;7;0,04
01751;H;JOSEP FRANCESC;7;0,04
01751;H;JOSEP MANUEL;7;0,04
01751;H;JOSEPH;7;0,04
01751;H;JOSÉ DANIEL;7;0,04
01751;H;JOSÉ JUAN;7;0,04
01751;H;JUAN SEBASTIÁN;7;0,04
01751;D;JULA;7;0,04
01751;D;JULITA;7;0,04
01751;D;KAROLINA;7;0,04
01751;H;KULDEEP;7;0,04
01751;H;LAUREANO;7;0,04
01751;H;LEÓN;7;0,04
01751;D;LOREDANA;7;0,04
01751;H;LUCIAN;7;0,04
01751;H;LUIS MARIA/LUIS MARÍA/LUIS MARIÀ;7;0,04
01751;D;LYUBOV;7;0,04
01751;D;LÍLIA/LILIA;7;0,04
01751;H;MAHER;7;0,04
01751;H;MAIKEL;7;0,04
01751;H;MAMOUDOU;7;0,04
01751;H;MANUEL FRANCISCO;7;0,04
01751;D;MARIA AZUCENA/MARÍA AZUCENA;7;0,04
01751;D;MARIA CAROLINA/MARÍA CAROLINA;7;0,04
01751;D;MARIA DE FÀTIMA/MARÍA DE FÁTIMA;7;0,04
01751;D;MARIA DE LA PAZ/MARÍA DE LA PAZ;7;0,04
01751;D;MARIA EMÍLIA/MARÍA EMILIA;7;0,04
01751;D;MARIA MARGARITA/MARÍA MARGARITA;7;0,04
01751;D;MARIA PURIFICACIÓN/MARÍA PURIFICACIÓN;7;0,04
01751;D;MARIA SAGRARIO;7;0,04
01751;D;MARIE;7;0,04
01751;D;MARINELA;7;0,04
01751;H;MARIÀ;7;0,04
01751;H;MARLON;7;0,04
01751;D;MEL;7;0,04
01751;H;MICHELE;7;0,04
01751;D;NAWAL;7;0,04
01751;D;NAYRA;7;0,04
01751;H;NAZAR;7;0,04
01751;H;NICOLA;7;0,04
01751;D;NIHAD;7;0,04
01751;D;NIKOL;7;0,04
01751;H;NIZAR;7;0,04
01751;D;NOAH;7;0,04
01751;D;NOOR;7;0,04
01751;H;NORBERTO;7;0,04
01751;H;NOÈ/NOÉ;7;0,04
01751;D;NYIMA;7;0,04
01751;D;OLAYA;7;0,04
01751;H;OLEKSIY;7;0,04
01751;H;OMARU;7;0,04
01751;H;ORLANDO;7;0,04
01751;H;OSAMA;7;0,04
01751;D;OTÍLIA/OTILIA;7;0,04
01751;D;PAOLA ANDREA;7;0,04
01751;H;PAOLO;7;0,04
01751;D;PASCUALA;7;0,04
01751;D;PRISCILA;7;0,04
01751;D;RABAB;7;0,04
01751;H;RAFIK;7;0,04
01751;D;RAJINDER;7;0,04
01751;D;RANJIT;7;0,04
01751;H;RENATO;7;0,04
01751;D;REYES;7;0,04
01751;D;RITAJ;7;0,04
01751;D;RKIA;7;0,04
01751;D;ROEYA;7;0,04
01751;H;ROI;7;0,04
01751;H;ROQUE/ROQUÉ;7;0,04
01751;D;RUFINA;7;0,04
01751;H;RUFINO;7;0,04
01751;H;SADIO;7;0,04
01751;D;SAFIA;7;0,04
01751;D;SALIHA;7;0,04
01751;D;SALOMÉ;7;0,04
01751;H;SALVIO;7;0,04
01751;H;SARABJIT;7;0,04
01751;D;SERENA;7;0,04
01751;D;SHARON;7;0,04
01751;D;SOFIA MARIA/SOFÍA MARÍA;7;0,04
01751;D;SOFIYA;7;0,04
01751;D;SOPHIE;7;0,04
01751;D;SOUHAILA;7;0,04
01751;D;STELA;7;0,04
01751;H;STEPAN;7;0,04
01751;H;STEVEN;7;0,04
01751;D;SURINDER;7;0,04
01751;D;SYLVIE;7;0,04
01751;H;TARAS;7;0,04
01751;H;TAREK;7;0,04
01751;D;TATSIANA;7;0,04
01751;D;TATYANA;7;0,04
01751;D;TERESA DE JESÚS;7;0,04
01751;H;THEO;7;0,04
01751;D;THÀLIA/THALIA;7;0,04
01751;H;TIMOTEO;7;0,04
01751;H;TODOR;7;0,04
01751;D;TRINITAT;7;0,04
01751;H;TRISTAN/TRISTÁN;7;0,04
01751;H;VALERII;7;0,04
01751;H;VALERIU;7;0,04
01751;D;VALERIYA;7;0,04
01751;D;VARVARA;7;0,04
01751;H;VENANCIO;7;0,04
01751;D;VICTORIANA;7;0,04
01751;D;VICTORINA;7;0,04
01751;D;VINYET;7;0,04
01751;D;VIVIANA;7;0,04
01751;H;VÍCTOR JOSÉ;7;0,04
01751;H;WALTER;7;0,04
01751;H;YANIS;7;0,04
01751;H;YASIR;7;0,04
01751;H;YASSER;7;0,04
01751;H;YOUNESS;7;0,04
01751;D;ÀRIA/ARIA;7;0,04
01751;D;ÀSIA;7;0,04
01751;D;ÍNDIA;7;0,04
01954;D;ADOLFINA;6;0,03
01954;H;AGAPITO;6;0,03
01954;D;AGNIESZKA;6;0,03
01954;H;AIMAR;6;0,03
01954;H;AJAY;6;0,03
01954;H;ALEJANDRO JAVIER;6;0,03
01954;D;ALEXA;6;0,03
01954;D;ALICE;6;0,03
01954;H;ALLAL;6;0,03
01954;H;ALPHA OUMAR;6;0,03
01954;D;AMADA;6;0,03
01954;D;AMARJIT;6;0,03
01954;D;AMIE;6;0,03
01954;D;AMY;6;0,03
01954;D;ANA CAROLINA;6;0,03
01954;D;ANA CLARA;6;0,03
01954;D;ANA DOLORES;6;0,03
01954;D;ANA JÚLIA/ANA JULIA;6;0,03
01954;H;ANIBAL/ANÍBAL;6;0,03
01954;H;ANTHONY;6;0,03
01954;H;ANTOINE;6;0,03
01954;H;ANWAR;6;0,03
01954;D;ANZHELA;6;0,03
01954;H;ARON/ARÓN;6;0,03
01954;D;ASHLEY;6;0,03
01954;D;ASSUMPTA;6;0,03
01954;D;AVNEET;6;0,03
01954;D;BADIA;6;0,03
01954;H;BALVIR;6;0,03
01954;D;BASÍLIA/BASILIA;6;0,03
01954;H;BAUTISTA;6;0,03
01954;D;BENILDE;6;0,03
01954;H;BENJAMÍ;6;0,03
01954;D;BINTU;6;0,03
01954;H;BIYAGI;6;0,03
01954;H;BOGDAN;6;0,03
01954;H;BOHDAN;6;0,03
01954;D;BONIFACIA;6;0,03
01954;H;CARLOS ARTURO;6;0,03
01954;H;CARLOS DAVID;6;0,03
01954;H;CARLOS FRANCISCO;6;0,03
01954;H;CARLOS MIGUEL;6;0,03
01954;H;CHAFIK;6;0,03
01954;D;CHAIMAA;6;0,03
01954;D;CHAYMAE;6;0,03
01954;D;CHIARA;6;0,03
01954;H;CONSTANTINO;6;0,03
01954;D;CORINA;6;0,03
01954;D;COUMBA;6;0,03
01954;D;CRISTINA MARIA/CRISTINA MARÍA;6;0,03
01954;H;DALMAU;6;0,03
01954;D;DANIELA MARIA/DANIELA MARÍA;6;0,03
01954;H;DAVINDER;6;0,03
01954;H;DEEPAK;6;0,03
01954;H;DELFIN/DELFÍN;6;0,03
01954;H;DEMETRIO;6;0,03
01954;D;DIVINA;6;0,03
01954;H;DORIN;6;0,03
01954;D;DOUAE;6;0,03
01954;D;DÀNAE/DÁNAE/DANAE;6;0,03
01954;H;EDRISA;6;0,03
01954;H;EDWARD;6;0,03
01954;D;EIRE;6;0,03
01954;H;EL HASSANE;6;0,03
01954;H;ELADIO;6;0,03
01954;D;ELAINE;6;0,03
01954;D;ELBA;6;0,03
01954;D;ELENA MARIA/ELENA MARÍA;6;0,03
01954;D;ELISA ISABEL;6;0,03
01954;D;ELISA MARIA/ELISA MARÍA;6;0,03
01954;D;ELIZA;6;0,03
01954;D;ELIZABET;6;0,03
01954;D;ELLEN;6;0,03
01954;H;EMANUEL;6;0,03
01954;H;EUGEN;6;0,03
01954;H;EULOGIO;6;0,03
01954;D;FAIZA;6;0,03
01954;D;FANTA;6;0,03
01954;D;FELICITAT;6;0,03
01954;D;FERMINA;6;0,03
01954;D;FIDELA;6;0,03
01954;H;FLORIAN;6;0,03
01954;D;FLORINDA;6;0,03
01954;D;FRANCISCA MARIA;6;0,03
01954;H;FRANCISCO ALEJANDRO;6;0,03
01954;H;FULGENCIO;6;0,03
01954;H;GASTÓN;6;0,03
01954;H;GENNADY;6;0,03
01954;D;GINESA;6;0,03
01954;D;GIOVANNA;6;0,03
01954;D;GRACIELA;6;0,03
01954;H;GUERAU;6;0,03
01954;H;GURDEEP;6;0,03
01954;H;GURJIT;6;0,03
01954;H;HAFID;6;0,03
01954;H;HARJIT;6;0,03
01954;H;HARWINDER;6;0,03
01954;D;HASNA;6;0,03
01954;D;HASSANA;6;0,03
01954;D;HENAR;6;0,03
01954;H;HONORIO;6;0,03
01954;H;IAROSLAV;6;0,03
01954;H;ILLIA;6;0,03
01954;D;IRENA;6;0,03
01954;D;ISRAA;6;0,03
01954;H;ISSAM;6;0,03
01954;H;JAGTAR;6;0,03
01954;D;JAINABA;6;0,03
01954;H;JEREMY;6;0,03
01954;H;JESÚS ALBERTO;6;0,03
01954;H;JOAN MANUEL;6;0,03
01954;H;JOAN PERE;6;0,03
01954;H;JONÀS/JONÁS;6;0,03
01954;H;JORDAN/JORDÁN;6;0,03
01954;H;JORGE ANTONIO;6;0,03
01954;H;JORGE RAUL;6;0,03
01954;H;JOSEP RAMON;6;0,03
01954;H;JOSÉ JOAQUÍN;6;0,03
01954;H;JOSÉ TOMÀS/JOSÉ TOMÁS;6;0,03
01954;H;JUAN MARTÍN;6;0,03
01954;H;JUAN ÀNGEL/JUAN ÁNGEL;6;0,03
01954;H;JUST;6;0,03
01954;D;JÚLIA MARIA/JULIA MARÍA;6;0,03
01954;H;KARAMO;6;0,03
01954;H;KAREN;6;0,03
01954;D;KATERINA;6;0,03
01954;D;KHADDOUJ;6;0,03
01954;H;KIRIL;6;0,03
01954;H;LAHBIB;6;0,03
01954;D;LIDIIA;6;0,03
01954;D;LIDIYA;6;0,03
01954;D;LILIT;6;0,03
01954;D;LINDA;6;0,03
01954;H;LINO;6;0,03
01954;D;LIS;6;0,03
01954;D;LIUDMYLA;6;0,03
01954;D;LJILJANA;6;0,03
01954;H;LLUÍS MIQUEL;6;0,03
01954;D;LUCIA MARIA/LUCÍA MARÍA;6;0,03
01954;D;LUCIE;6;0,03
01954;H;LUIS JAVIER;6;0,03
01954;D;LÍVIA/LIVIA;6;0,03
01954;H;MAHAMADU;6;0,03
01954;D;MAIMOUNA;6;0,03
01954;H;MAJID;6;0,03
01954;D;MANDEEP;6;0,03
01954;H;MANJINDER;6;0,03
01954;H;MANOLO;6;0,03
01954;D;MANREET;6;0,03
01954;H;MARCEL·LÍ;6;0,03
